Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
1696,The electric activity of the brain is measured by which of the following?,Electrocardiogram (ECG),Electroencephalogram (EEG),Electromyogram (EMG),X-ray,B
1697,Foot-and-mouth disease is prevalent among:,Cattle only,Cattle and pigs only,Sheep and cattle only,"Cattle, goats, sheep, and other hoofed animals",D
1698,Which of the following statements about the cultivation of tea and coffee is Right?,Tea generally grows at a higher altitude than coffee,Coffee grows at a higher altitude than tea,Both grow at about the same altitude,None of these,A
1699,The triple antigen vaccine is given to children to protect them against:,Diphtheria,Tetanus,Pertussis,All of the above,D
1701,The Big Dipper is an asterism within which constellation?,The Great Bear,Ursa Minor,Ursa Major,Both A and C,D
1702,"For a fixed mass of gas at a constant temperature, if we decrease the volume, the pressure will:",Decrease,Increase,Remain constant,None of the above,B
1704,The minimum height of a plane mirror to see the full image of a person is equal to ______.,the height of the person,half the height of the person,one-fourth the height of the person,double the height of the person,A
1705,Sedimentary rocks are often:,Porous,Hard,Rough,Brittle,A
1707,Rickets is a disease of the:,Bones,Tissues,Muscles,Blood,A
1708,What prevents the Earth’s atmosphere from drifting into space?,Ozone layer,Gravity,Ecosystem,Troposphere,B
1710,The element commonly known as Quicksilver is:,Silver,Platinum,Mercury,Lead,C
1711,The only living cells in the body without a direct blood supply are in the ______.,hair,cornea,nail,pupil,B
1712,Which of the following is the highest element on the periodic table?,Nitrogen,Carbon dioxide,Hydrogen,Oxygen,C
1713,"In Pakistan, the copper mineral is found in ______.",Reko Diq,Saindak,Both A and B,None of these,C
1714,In which of the following diseases do germs typically enter through open wounds?,Malaria,Tuberculosis,Typhoid,Tetanus,D
1715,The branch of physics that deals with the study of sound is called ______.,acrobatics,acoustics,astrology,biochemistry,B
1716,The animal with the sharpest hearing ability is the:,Greater wax moth,Squirrel,Bat,None of the above,A
1717,Phosgene can be used as:,An insecticide,A herbicide,A warfare gas,A defoliant,C
1718,The disease elephantiasis is caused by the:,Housefly,Culex mosquito,Anopheles mosquito,Lack of vitamin B,B
1720,Which animal eats pebbles to help digestion by grinding up ingested food?,Ostrich,Owl,Hen,Pigeon,A
1721,The energy and matter in a closed system:,Are conserved,Change from one form to another,Both A and B,None of these,C
1723,The gravitational acceleration on Earth's surface is approximately ______.,1.62 m/s²,9.8 m/s²,7.21 m/s²,None of these,B
1724,The chemical formula for water is:,H2O,CaSiO3,Al2O3,NaAlO2,A
1726,Which part of the brain controls thirst and hunger?,Hypothalamus,Amygdala,Thalamus,None of these,A
1727,The olfactory nerves affect what sense in the brain?,Hearing,Smell,Touch,None of the above,B
1729,"When a moving bus stops suddenly, the passengers are pushed forward because of the:",Friction between the Earth and the bus,Friction between the passengers and the Earth,Inertia of the passengers,Inertia of the bus,C
1730,Which one of the following diseases is genetically linked?,Epilepsy,AIDS,Colour blindness,Leucoderma,C
1731,Which one of the following reflects back more sunlight as compared to the other three?,Sand desert,Paddy crop land,Land covered with fresh snow,Prairie land,C
1732,A quartz crystal in a quartz watch works on the principle called the:,Photoelectric effect,Stark effect,Thermionic effect,Piezoelectric effect,D
1733,"Which of the following elements is also called ""stranger gas""?",Nitrous oxide,Xenon,Argon,Neon,B
1734,Is the liver considered part of the gastrointestinal system?,Right,Wrong,Ambiguous,No idea,A
1735,Omar Khayyam was a:,Poet,Mathematician,Astronomer,All of these,D
1736,"In the context of organic evolution, the loss of limbs in snakes is explained by the phenomenon of:",Use and disuse of organs,Adaptation to living in burrows,Natural selection,Inheritance of acquired characters,A
1737,The boiling point of water is:,400°C,210°C,300°C,100°C,D
1738,The gene was first isolated by,J.C. Bose,S. Chandrashekhar,Har Gobind Khorana,C.V. Raman,C
1739,The AIDS virus destroys the ______ system of the human body.,circulatory,immune,digestive,nervous,B
1740,Another name for red blood cells is:,Thrombocytes,Leukocytes,Erythrocytes,None of these,C
1742,"The sharp, bitter taste of unripe fruits is due to a high concentration of:",Phenolic compounds,Volatile compounds,Organic acids,Starch,C
1743,Which of the following is both an endocrine and an exocrine gland?,Thyroid,Pancreas,Parathyroid,All of these,B
1745,What are the basic building blocks of proteins?,Oxalic acids,Amino acids,Carbonic acid,Sodium carbonate,B
1746,There are approximately ____ muscles in the human body.,200,350,500,700,D
1747,The main advantage of AC over DC for power distribution is that:,It contains more electrical energy,It is free from voltage fluctuations,Its generation costs much less,It can be transmitted efficiently over long distances,D
1748,The value of one Astronomical Unit (AU) is approximately:,149 million km,160 million km,179 million km,200 million km,A
1749,"In an earthen pot, the cooling of water depends upon the:",Outside temperature,Atmospheric humidity,Wind,All of these,D
1751,"When light enters from a rare to a denser medium, it bends towards the normal line, it is called:",Reflection of light,Refraction of light,Diffraction of light,Absorption of light,B
1752,How many planets are in the Solar System?,8,6,5,4,A
1754,Organisms living together in the same environment make up a:,Community,Ecosystem,Habitat,None of these,A
1755,The hormone that increases the rate of heartbeat and blood pressure after a shock is ______.,pancreatin,adrenaline,gastrin,None of the above,B
1757,"1,000 micrometers are equal to:",4 millimeters,2 millimeters,3 millimeters,1 millimeter,D
1758,A dynamo is a device that converts:,Mechanical energy into electrical energy,Electrical energy into mechanical energy,Alternating current into direct current,Heat energy into electrical energy,A
1760,The pedosphere is the layer of the Earth composed of:,Soil,Air,Organisms,All of the above,A
1761,A lunar eclipse occurs when the:,Moon is between the Earth and the Sun,Sun is between the Earth and the Moon,Earth is between the Sun and the Moon,Earth is at a right angle to the direction of the Sun and the Moon,C
1762,An oasis is associated with a:,Glacier,Desert,Island,Volcano,B
1763,Veins differ from arteries in having:,Thicker walls,Strong walls,Valves,All of these,C
1764,It is not advisable to sleep under a tree at night because of the release of:,more oxygen,less oxygen,Carbon dioxide,Carbon monoxide,C
1765,The conversion of oil into ghee is called:,Crystallization,Hydrogenation,Oxidation,None of these,B
1766,Mechanics is the study of:,Forces acting on bodies,Movement of bodies,Angles of bodies,Shape of bodies,A
1767,"The total pressure exerted by air on an average-sized person is about 14.7 lbs per square inch, but the person feels comfortable. This is because of:",An equal and opposite pressure acting from inside the body,The height of the person,Gravity,The Earth pulling the person upward,A
1768,Water transport in plants occurs within the ______.,Stem,Roots,Xylem,None of these,C
1769,Three communicable diseases prevalent in developing countries caused by unsafe drinking water and bad sanitation are:,"Malaria, acute diarrhea, and schistosomiasis","Rheumatism, malaria, and AIDS","Acute diarrhea, cancer, and gout","Onchocerciasis, leukemia, and arthritis",A
1770,Amnesia is related to ______.,loss of hearing,loss of memory,loss of sight,sleeping sickness,B
1771,Red + Green + Blue light = ______.,black,white,both A & B,None of the above,B
1772,Which of the following is the most harmful radiation emitted by the sun?,Infrared,Visible light,Ultraviolet,None of these,C
1773,Which of the following is not a fat-soluble vitamin?,Vitamin A,Vitamin D,Vitamin E,Vitamin C,D
1774,"During the combustion of petrol in a car engine, the primary energy converted is:",Chemical energy,Electrical energy,Mechanical energy,Thermal energy,A
1776,A Fahrenheit temperature is equal to which of the following calculations using Centigrade?,(Centigrade × 1.6) + 35,(Centigrade × 1.5) + 30,(Centigrade × 1.8) + 32,(Centigrade × 1.7) + 32,C
1777,All weather is mainly caused by:,Movement of the Earth,Moon light,Heating from the Sun,Ocean waves,C
1779,Tooth decay is caused by:,Salt,Sugar,Calcium,Formalin,B
1780,The fourth state of matter is:,Water,Salts,Plasma,None of these,C
1782,The dominant phase of the life cycle in these organisms is haploid:,Mosses,Bacteria,Protozoa,None of the above,A
1783,Who discovered blood circulation?,William Harvey,Robert Brown,Francis Crick,Carl Linnaeus,A
1785,"In the context of the environment, the term ""dirty dozen"" refers to:",12 persistent organic pollutants,12 most harmful greenhouse gases,12 ozone-depleting substances,None of these,A
1786,Electrochemical energy is required for the working of the ______.,circulatory system,nervous system,excretory system,digestive system,B
1787,A monsoon is caused by:,The revolution of the Earth,Seasonal reversal of winds,A rise in temperature,Rainforests,B
1788,The average distance between the Sun and Earth is known as a(n):,Angstrom,Astronomical unit,Apogee,Aphelion,B
1789,The species that flower are called:,Angiosperms,Bryophytes,Gymnosperms,Algae,A
1790,Who invented the telephone?,Graham Bell,Robert Koch,Newton,none of these,A
1791,Which organ is considered the chemical factory of the human body?,Kidneys,Liver,Intestine,Stomach,B
1792,"When a river's water level reaches 10 meters, this means that:",The water level is 10 meters above an arbitrary zero level,The water level is 10 meters above mean sea level,The water level is 10 meters above mean sea level or an arbitrary zero level,It will flood,A
1793,Radon is a:,Radioactive gas,Artificial fiber,An explosive,German radio,A
1795,"Which planet is known as the ""Watery Planet""?",Mercury,Jupiter,Mars,Earth,D
1796,The volume of an atom is calculated by using:,Atomic mass and density,Atomic number and electron count,Atomic radius and formula for volume of a sphere,Atomic charge and energy level,C
1797,Which of the following is commonly called a polyamide?,Nylon,Terylene,Orlon,Rayon,A
1798,Wood is the main raw material for the manufacture of:,Gunpowder,Paper,Ink,Paint,B
1799,Who first discovered bacteria in 1676?,Ivanosky,Leeuwenhoek,Louis Pasteur,Robert Fulton,B
1801,Insects responsible for transmitting diseases are called:,Vectors,Hybrids,Drones,None of these,A
1802,Night vision is possible with the help of:,Ultraviolet light,Infrared rays,Violet light,None of these,B
1804,Loss of memory as a result of damage to the brain is called:,Dementia,Amnesia,Paralysis,None of these,B
1805,Sea divers use a gas mixture for breathing during deep dives. The mixture can be:,80 percent He and 20 percent O2,80 percent N2 and 20 percent O2,"20 percent O2, 40 percent N2, and 40 percent CO2",50 percent He and 50 percent O2,A
1807,Philology is the:,Study of bones,Study of muscles,Study of architecture,Science of languages,D
1808,A microphone converts sound energy into:,Microwaves,Heat energy,Electrical signals,Optical Signals,C
1810,A person with obesity is more likely to suffer from which of the following diseases? (1) Hypertension (2) Diabetes (3) Coronary attack,1 and 2,2 and 3,1 and 3,"1, 2, and 3",D
1811,How many pairs of walking legs does a cockroach have?,3,4,2,1,A
1812,The Sun is a:,Blue giant,Yellow dwarf,Supernova,None of these,B
1813,"The science of genes, heredity, and the variation of organisms is ______.",taxonomy,genetics,hematology,archaeology,B
1814,Radioactivity is measured by which device?,Radioactivity meter,Geiger counter,Roll counter,None of these,B
1815,The life of an RBC in human blood is:,130 days,160 days,120 days,115 days,C
1816,The weber is the SI unit of ______.,electric charge,magnetic flux,speed of ship and aircraft,temperature,B
1817,An instrument used to view rapidly moving objects is called a:,Stroboscope,Stereoscope,Tachometer,Radar,A
