Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
1320,Mia Sahib Dino Farooqui was the renowned Sindhi poet of __________.,Ghazal,Bait,Geet,Kaafi,D
1321,When was the Liaquat-Nehru Pact between India and Pakistan signed?,in April 1950,in May 1949,in March 1951,in June 1948,A
1323,Who was an early political mentor to Quaid-e-Azam?,Mahatma Gandhi,Gopal Krishna Gokhale,Sir Syed Ahmed Khan,Lord Minto,B
1324,Quaid-i-Azam Muhammad Ali Jinnah left Congress in:,1919,1913,1920,1921,C
1326,"The Legal Framework Order (LFO) was issued by Yahya Khan, and after postponement, the first general elections were finally held on:","on October 5, 1970","on November 20, 1970","on December 7, 1970","on January 12, 1971",C
1327,What is the power capacity of Diamer Bhasha Dam?,1000 MW,3500 MW,4000 MW,4500 MW,D
1328,Who was the British Prime Minister at the time of Pakistan's independence?,Winston Churchill,Clement Attlee,Ramsay MacDonald,Lord Linlithgow,B
1329,Which country won the first Hockey World Cup?,Pakistan,India,Spain,England,A
1330,The Fourth Anglo-Mysore War was fought between Tipu Sultan and the British under Lord Wellesley ________.,during 1798–99,during 1698–99,during 1898–99,during 1998–99,A
1331,When did Mirza Ghalib die?,"February 15, 1869","March 10, 1870","November 9, 1877","December 25, 1876",A
1332,"In 1946, how many Muslim League Members were included in the Interim Government?",3,5,7,9,B
1333,Who administered the oath to Quaid-e-Azam Muhammad Ali Jinnah as the first Governor-General of Pakistan?,Mian Abdur Rashid,Liaquat Ali Khan,Muhammad Munir,Muhammad Shahabuddin,A
1334,The first general elections in Pakistan were held on __________.,"On March 12, 1970","On June 1, 1970","On Dec 7, 1970","On Aug 12, 1970",C
1335,The Kartarpur Corridor opening was on which birth anniversary of Guru Nanak?,500th,520th,530th,550th,D
1336,Who is called the 'father of modern Sindhi prose'?,Shams-ul-Ulema Mirza Qaleech Beg,Dr. Nabi Bakhsh Baloch,Dr. Ghulam Ali Allana,None of these,A
1337,What kind of system of Government was introduced in the 1973 constitution?,Presidential,Parliamentary,Monarchy,One-party state,B
1338,When Pakistan won the World Hockey Cup for the 4th time ?,In 1998,In 1990,In 1994,In 2002,C
1339,What is the primary purpose of Hizbul Mujahideen?,Establishing an independent Kashmir,Integrating Jammu and Kashmir with Pakistan,Promoting religious harmony in South Asia,Strengthening India-Pakistan relations,B
1340,"The Indian Muslim League opposed the Simon Commission. However, a section of the Muslim League supported cooperation with the Simon Commission. Who was the leader of this dissident section of the Muslim League?",Mian Muhammad Shafi,Mian Ijaz Shafi,Mian Muhammad Ahmad Ali,Mian Barkat,A
1341,The majority of the existing structure of the Great Wall of China was constructed during the:,5th – 6th CE,14th – 17th CE,9th – 12th CE,11th – 15th CE,B
1342,When was HBFC set up in Pakistan?,in November 1954,in November 1952,in November 1957,in November 1950,B
1343,Quaid-e-Azam Muhammad Ali Jinnah fixed his salary as Governor-General of Pakistan at _________.,One rupee,Three rupees,Four rupees,None of these,A
1344,The princely state of Junagadh was a small maritime state with an area of approximately __________.,"8,643 km²","4,500 km²","9,000 km²","10,000 km²",A
1345,The first Urdu newspaper (Daily) published after the creation of Pakistan was:,Piyam,Imroze,Mashriq,Jang,B
1346,The First Round Table Conference was held in:,1930,1929,1932,None of these,A
1347,Which of the following mountain peaks is famously called the 'Killer Mountain'?,Nanga Parbat,Godwin Austen (K2),Broad Peak,Rakaposhi,A
1348,The Nehru Report was published in:,in 1927,in 1928,in 1929,in 1930,B
1349,Which is the longest river in Balochistan Province?,Bolan,Hingol,Dasht,Rukshan,B
1351,Which city of Pakistan is known as the 'Paris of Asia'?,Lahore,Karachi,Islamabad,Faisalabad,B
1352,Pakistan is a bridge state between___________.,South Asia and Southeast Asia,South Asia and Southwest Asia,South Asia and Central Asia,South Asia and North Asia,C
1354,Pakistan’s standard time was suggested by ________.,Liaquat Ali,Maulana Mazhar-ud-din,Chaudhary Rehmat Ali,Professor Muhammad Anwar,D
1355,The first chapter of the 1973 Constitution is:,Principles of Policy,Special provisions,Fundamental Rights,None of these,C
1356,First Census in Pakistan was held in:,1948,1947,1950,1951,D
1358,Kunar River is also called ______ River in Pakistan?,Kamar,Swat,Chitral,None of these,C
1359,Hazara community is residing in which country:,Iran,Afghanistan,Pakistan,All of these,D
1361,Zakir Hussain was the _______ President of India.,Second,Third,Fourth,Fifth,B
1362,Abdul Qadeer Khan Nuclear Research laboratories were set up in Kahuta in:,1975,1976,1977,1978,B
1364,Who was the first Muslim Commander-in-Chief of the Pakistan Army?,General Frank Messervy,General Douglas Gracey,Field Marshal Ayub Khan,General Tikka Khan,C
1365,The most populous city of Pakistan is:,Lahore,Karachi,Quetta,None of these,B
1367,The 'Seven Queens of Sindh' are mentioned in the poetry of __________.,Mashriq Ki Betiyan,Shah Jo Risalo,Sindh Ja Surma',Pirs of Sindh',B
1368,Which was the largest princely state at the time of Pakistan's independence?,Punjab,Sindh,Jammu and Kashmir,Bengal,C
1369,Baloch Culture Day is celebrated annually on ________.,on March 1,on March 2,on March 3,on March 4,C
1370,The people of the Indus Valley Civilization knew the use of ______________.,"Gold, Silver, Copper, Bronze but not Iron","Silver, Iron, Gold but not Bronze","Silver, Lead, Iron but not Gold","Gold, Tin, Bronze but not Copper",A
1371,Quaid-e-Azam Solar Park is located near the city of:,Multan,Bahawalpur,Lahore,Rawalpindi,B
1372,The City of Hot Weather is known as __________.,Thar,Larkana,Jacobabad,Dadu,C
1373,Which Mughal Emperor was the first to accept a British pension?,Alamgir-II,Shah Alam-II,Akbar-II,None of these,B
1374,Train to Pakistan is a famous novel by:,Khushwant Singh,Hassan Askari,Sheikh Rasheed,None of these,A
1375,The purpose of Mirani Dam is primarily for:,Irrigation purposes,Electricity purposes,Industry purposes,Domestic purposes,A
1377,Mohmand Dam is proposed to be constructed on ________ River.,Indus River,Ravi River,Swat River,None,C
1378,"According to Sir Syed Ahmad Khan, whose supervision was most formative in the development of his character?","His father, Mir Muttaqi","His mother, Aziz-un-Nisa","His grandfather, Syed Hadi",None of them,B
1380,Who wrote the 'Humayun-Nama'?,Shahabuddin,Gulbadan Begum,Humayun,Qudrat Ullah Shahab,B
1381,The Brahmo Samaj was founded by __________.,Mahatma Gandhi,Raja Ram Mohan Roy,Sardar Patel,None of these,B
1383,Maulvi Tamizuddin Khan challenged the dissolution of the Constituent Assembly in which court?,Sindh Chief Court,Dhaka High Court,Punjab High Court,Peshawar High Court,A
1384,"“Myth of Independence"" was written by:",Ayub Khan,Zulfikar Ali Bhutto,Altaf Gauhar,G.W. Choudhury,B
1386,Allama Iqbal attended how many Round Table Conferences?,One,Two,Three,None of these,B
1387,"According to radiocarbon dating, the Harappan civilization is how old?",3000 B.C. to 1300 B.C.,2000 B.C. to 1000 B.C.,1500 B.C. to 1000 B.C.,2500 B.C. to 1500 B.C.,A
1389,Who was the governor of Banaras during the Urdu-Hindi Controversy?,Lord Willingdon,Lord Linlithgow,Shakespeare,Lord Mountbatten,C
1390,Ceasefire Line of Kashmir was drawn in the year:,1948,1949,1950,None of these,B
1391,"The area of Islamabad, before its declaration as the capital of Pakistan, was known by the name of ______.",Suri Nagar,Raj Shahi,Gandhara,None of these,B
1392,In which year did the Supreme Court of Pakistan impose a ban on the Basant festival?,In 2004,In 2005,In 2007,In 2009,B
1393,What is the maximum height of the Kirthar Range?,"2,150 m","2,500 m","2,375 m","2,275 m",A
1394,Who occupied the throne of Delhi for about two years immediately after the death of the last Tughluq Sultan?,Khizr Khan,Daulat Khan Lodhi,Bahlol Lodhi,Alauddin Alam Shah,B
1395,The Treaty of Srirangapatna was signed between Tipu Sultan and ________.,Robert Clive,Lord Cornwallis,Warren Hastings,None of these,B
1396,Who was the first Muslim musician in the subcontinent?,Ameer Khusro,Wali Dakni,Quli Qutb Shah,None of these,A
1397,Shah Wali Ullah persuaded Ahmad Shah Abdali to fight against:,Marathas,Sikhs,British,None of these,A
1398,"The book ""Secular and Nationalist Jinnah"" was written by:",Kamran Javed,Iqbal Qureshi,Ajeet Jawed,None of these,C
1399,Who was the first student of Darul Uloom and what title did he receive?,Sir Syed Ahmad Khan,"Maulana Mahmood-ul-Hasan, Sheikh-ul-Hind",Maulana Azad,Maulana Maududi,B
1400,Who is regarded as the father of local self-government in India?,Lord Dalhousie,Lord Wellesley,Lord Bentinck,Lord Ripon,D
1402,"""Takht Bhai"", an ancient place, is situated in?",Charsadda,Malakand,Mardan,Peshawar,C
1403,Which Pakistani former cricket player is popularly known as the Asian Bradman?,Zaheer Abbas,Javed Miandad,Hanif Muhammad,Majid Khan,A
1404,The first capital of the Soomra Dynasty was __________.,Mehrabpur,Mansura,Mirpur Khas,Thatta,B
1405,Which is generally considered the coldest place in Pakistan?,Ayubia,Malam Jabba,Skardu,Nathia Gali,C
1406,How much of Pakistan's area is covered by plains and deserts?,73 percent,58 percent,42 percent,26 percent,C
1408,Shafqat Amanat Ali belongs to which of the following musical families?,Patiala family,Senia family,Qawwal family,Talwandi family,A
1409,Who managed State and Frontier region affairs in the first cabinet?,Liaquat Ali Khan,Sardar Abdur Rab Nishtar,Quaid-e-Azam,Zafarullah Khan,C
1411,What was the main feature of the Lucknow Pact?,Congress agreed to the partition of India,The Muslim League gave up the demand for separate electorates,Congress accepted the separate electorate system,A joint demand for complete independence was made,C
1412,How many wars fought between Pakistan and India:,2,3,4,5,C
1414,Article 6 of the Constitution deals with:,Impeachment of President,Fundamental Rights,High Treason,Education / Health,C
1415,"According to past estimates, approximately how many people in the potential labor force were unemployed?",3.4 million,2.82 million,2.76 million,2.65 million,A
1417,The tomb of Khwaja Farid is in:,Kot Mitthan,Pak Patan,Multan,Jhang,A
1418,Who presented the Pakistan Resolution?,Maulana Muhammad Ali Johar,Allama Iqbal,Liaquat Ali Khan,A.K. Fazlul Haq,D
1419,The Afghan government appointed ___________ to facilitate the 'muhajirin' during the Hijrat Movement of 1920.,Dr. Abdul Ghani,Kamal Khan,Abdul Majeed,None,A
1420,Which crop is mostly cultivated on the soils of the Indus Delta?,Sugarcane,Rice,Maize,Beans,B
1421,Who was the founder of the Lodhi dynasty of India (1451-1526)?,Ibrahim Lodhi,Bahlul Lodhi,Sikandar Lodhi,None of these,B
1422,Which infamous law was passed by Lord Dalhousie?,"Indian Slavery Act, 1843","Hindu Widows' Remarriage Act, 1856","Caste Disabilities Removal Act, 1850",Doctrine of Lapse,D
1423,"Setting a new precedent, Pakistan, for the first time in its 70-year history, appointed a female diplomat named ________.",Razia Sultan,Mahira Razzaq,Sherry Rehman,Fozia Fayyaz Ahmed,D
1424,Which of the following countries got observer status in SAARC?,Russia and USA,Japan and China,UK and France,Turkey and Iran,B
1425,"The 'Swadeshi Movement', started on August 7, 1905, was primarily directed against the __________.",Muslims,British Rule,Both of these,None of these,B
1426,Under the Indus Water Treaty of 1960 Pakistan has the right to use exclusively the water of:,"Ravi, Sutleg and Chenab","Sutleg, Chenab and Jhelum","Chenab, Jhelum and Indus",None of these,C
1427,"Until now, how much of the water-logged and saline land in Pakistan has been reclaimed?",12 million acres,18 million acres,16 million acres,14 million acres,B
1428,The boundary line between Azad Kashmir and Indian-administered Kashmir is called the __________.,Line of Control,Durand Line,Oder–Neisse line,The Radcliffe Line,A
1429,When was the 18th Amendment Bill passed by the National Assembly of Pakistan?,"On Feb 2, 2010","On March 8, 2010","On April 8, 2010","On May 12, 2010",C
1430,What official name was given to Pakistan in the 1956 Constitution?,United States of Pakistan,Republic of Pakistan,Islamic Pakistan,Islamic Republic of Pakistan,B
1431,The Muslims of the Subcontinent launched the Khilafat Movement in the year _______.,In 1917,In 1918,In 1919,None of these,C
1433,Who was the Chief Minister of Balochistan with the shortest time in office in one go?,Sardar Attaullah Mengal,Aslam Raisani,Abdul Quddus Bizenjo,Zulfiqar Magsi,D
1434,The Pakistan Forest Institute is located in __________.,Karachi,Rawalpindi,Lahore,Peshawar,D
1436,The Objective Resolution was passed by the Constituent Assembly in:,on 7-Mar-49,on 12-Mar-49,on 23-Mar-49,None of these,B
1437,When were the first telegraph lines laid out in India?,1853,1854,1857,1861,A
1439,Nimogram is an archaeological site located in:,Sindh,KPK,Punjab,Balochistan,B
1440,Noori Jam Tamachi is a famous Sindhi folk tale. Noori’s grave is in the middle of _________ Lake.,Haleji,Manchar,Keenjhar,Hadero,C
1442,The Khudai Khidmatgar Movement was started by:,Abdul Ghani Khan,Solar Aslam Khan,Abdul Ghaffar Khan,Inayatullah Mashriqi,C
1443,Which innovative battle technique did Babur famously use in the First Battle of Panipat?,Tulughma,Scorched earth,Guerrilla warfare,Phalanx,A
1444,"Name the code name for the US Seals operation in Abbottabad, in which Osama bin Laden was killed:",Geronimo,Lionheart,Enduring Freedom,Neptune Spear,D
1445,"According to the Constitution of 1956, there shall be a ______ legislature in the country.",Bicameral,Unicameral,Tricameral,None of these,B
1446,The 'Tiger of Mysore' was the title of __________.,Titu Mir,Nadir Shah,Tipu Sultan,None of these,C
1447,The Pakistan initiatives for mothers and newborn (PAIMAN) was designed to work for:,Against child labor,Protection of women,Women rights,Maternal and newborn health issues,D
1448,The capital of Khyber Pakhtunkhwa is ________.,Peshawar,Abbottabad,D.I. Khan,None of them,A
1449,Pakistan Council of Scientific & Industrial Research (PCSIR) was established in__________.,In 1957,In 1961,In 1953,In 1963,C
1450,Pakistan defeated ______ in the 1971 Hockey World Cup.,Spain,Germany,England,India,A
1451,When was the third Martial Law imposed in Pakistan?,on 7th July 1977,on 6th September 1977,on 26th March 1969,on 7th October 1958,A
1452,"The Posts & Telegraphs Department, the precursor to PTCL, was founded in ________.",In 1947,In 1949,In 1951,In 1953,A
1453,Raja Dahir belonged to which dynasty?,Rai Dynasty,Pala Dynasty,Gupta Dynasty,Chach Dynasty,D
1454,The Tashkent Agreement was signed in ______ 1966.,January,February,March,April,A
1455,"First Pakistani documentary film, shown in Karachi cinemas on 30-08-1947, depicted",Independence Day,"Events from 2nd to 15th August, 1947",Quaid’s visit,Muslim League working,B
1456,Jahangir Khan was associated with which game?,Cricket,Squash,Hockey,Badminton,B
1458,"The 'Ibadat Khana', where Akbar held religious discussions, is a famous structure in __________.",Fatehpur Sikri,The Red Fort of Delhi,The Agra Fort,Sikandra,A
1459,Who initiated the Orangi Pilot Project?,Ali Hameed Khan,Waseem Abidi,Akhtar Hameed Khan,None of these,C
1461,Friday declared as half working day on,on 15th Aug 1947,on 20th Aug 1947,on 22nd Aug 1947,on 25th Aug 1947,C
1462,The first president to visit Pakistan was from:,Saudi Arabia,Indonesia,Turkey,Afghanistan,B
1464,Gilgit-Baltistan borders __________ to its northeast.,The Wakhan Corridor of Afghanistan,Indian-administered Jammu and Kashmir,Khyber Pakhtunkhwa,China's Xinjiang Uygur Autonomous Region,D
