Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
1061,What is the name of the Hadith collection compiled by Imam Malik?,Muwatta,Bukhari,Jami,None of these,A
1062,Which Mediterranean island was famously conquered by the Muslim navy during the rule of Uthman (RA)?,Rhodes,Sicily,Malta,Cyprus,D
1063,Which is the first collection of ahadith?,Al-Istibsar,Al-Kafi,Sahifah al-Sadiqah,None,C
1064,What is the meaning of I'tikaf?,Ablution,Prostration,Seclusion,None of them,C
1065,Imam Abu Hanifa is associated with which book?,Kitab al-Athar,Muqaddimah,Musnad,None of these,A
1066,"What does the pilgrim's chant, ""Labbayka Allahumma labbayk..."" signify?",Tasmiyah,Talbiyah,Tashahhud,Tahleel,B
1067,In which Hijri year were the battles of Banu Qurayza and Banu Lihyan fought?,In 6 AH,In 8 AH,In 7 AH,In 9 AH,A
1068,"What is the minimum amount of wealth upon which Zakat becomes due, known as?",Waqf,Nisab,Sadaqah,Jizya,B
1069,"The ""Qarmatians"" were a radical offshoot of which branch of Islam?",Isma'ili Shia,Sunni,Twelver Shia,Kharijite,A
1070,What was the age of Hazrat Ibrahim (A.S.) when Hazrat Ismail was born?,86 years,88 years,90 years,95 years,A
1071,How many days did Hazrat Younus (AS) remain in the abdomen of the fish?,10 days,20 days,30 days,40 days,D
1072,"Aisha (RA), Muawiya (RA), Talha (RA), and Zubayr (RA) demanded retribution for the martyrdom of:",Ali (RA),Uthman (RA),Umar (RA),Hamza (RA),B
1073,Who was the first person in Madinah to act as a scribe of Wahi (revelation)?,Abu Salama (RA),Abdullah ibn Umar (RA),Ubayy ibn Ka'b (RA),Zayd ibn Thabit (RA),D
1074,"How many times is Hajj obligatory (Fard) in a Muslim's life, if they are able?",Once,Twice,Thrice,None of these,A
1075,"The ""Taj Mahal"" was built by the Mughal emperor Shah Jahan as a mausoleum for his wife:",Jahanara Begum,Nur Jahan,Mumtaz Mahal,Roshanara Begum,C
1076,Who is the angel in charge of rain?,Hazrat Jibraeel (AS),Hazrat Mikael (AS),Hazrat Israfeel (AS),Hazrat Izraeel (AS),B
1077,In which plain were Prophet Adam (AS) and his wife Eve reunited after their descent to Earth?,Arafat,Muzdalifah,Mina,Hateem,A
1078,What was the first Surah revealed in the Qur'an?,Surah Al-Fatiha,Surah Al-Alaq,Surah Al-Baqarah,Surah Al-Ikhlas,B
1079,Jannat ul Mualla is the name of a graveyard. In which city is it situated?,Jeddah,Mecca,Madina,Baghdad,B
1080,The duty of Hazrat Israfil is ______.,In charge of protection and also to bring rains,To blow the trumpet on the Day of Judgment,In charge of taking the life of living creatures,None of these,B
1081,"The ""Sujud"" in prayer must be performed with how many parts of the body touching the ground?",3,5,6,7,D
1082,The Maliki school of thought was founded by:,Imam Malik ibn Anas,Imam Ahmad ibn Hanbal,Ali (RA),Uthman (RA),A
1083,A person who is liable to pay Zakat is known as,Sahib-e-Taufeeq,Sahib-e-Hisaab,Sahib-e-Zakat,Sahib-e-Nisab,D
1084,At which occasion did Salat become an obligation (Farz)?,Miraj,Migration,Boycott,Visit to Taaif,A
1085,Which Islamic month is considered a sacred month (Ashhur al-Hurum)?,Ramadan,Rajab,Safar,Sha'ban,B
1086,Who wrote Ar-Risala?,Imam Abu Hanifa (R.A),Imam Malik (R.A),Imam Shafi (R.A),None of these,C
1087,Who was the student of Hazrat Abu Hurairah (RA) who helped him to compile Ahadith?,Hammam ibn Munabbih,Salman bin Yaqoob,Umro bin Aziz,None of these,A
1088,What is the Islamic term for a binding contract of marriage?,Nikah,Mahr,Walima,Talaq,A
1089,"The city of Cordoba, a major cultural and intellectual center, flourished under Islamic rule in which region?",Al-Andalus (Spain),Persia,North Africa,Anatolia,A
1090,The book in which the biographies of the narrators of Hadith are given is _______?,Musnad,Asma al-rijal,Kitab al-Tarikh,All of these,B
1091,The Battle of Nahrawan was fought between Ali (RA) and the:,Kharijites,Umayyads,Quraysh,Byzantines,A
1092,Which companion was in charge of the treasury (Bayt al-Mal) during the caliphate of Abu Bakr (RA)?,Abu Ubaidah ibn al-Jarrah,Abd al-Rahman ibn Awf,Bilal ibn Rabah,Anas ibn Malik,A
1093,Name the first person who declared his conversion to Islam emphatically.,Hazrat Umar (RA),Hazrat Ali (RA),Hazrat Usman (RA),Hazrat Abu Bakr (RA),A
1094,Fateh Makkah occurred in:,3 Hijri,5 Hijri,8 Hijri,None of these,C
1095,"Khuza'ah party fled to Makkah. In whose house they took refuge, complaining that the Quraish and their allies Banu Bakr violated the treaty with Prophet Peace Be Upon Him",Budayl ibn Warqa,Budayl ibn Nofel,Budayl ibn Qurana,Budayl ibn Utbah,D
1096,Ghazwa (battle) Furqan is the name for:,Battle of Badr,Battle of Uhud,Battle of Qadisiyyah,Battle of Jamal,A
1097,"When the army of the Pharaoh was pursuing the Israelites, Hazrat Musa (AS) crossed the following sea:",The Mediterranean Sea,Red Sea,Dead Sea,Black Sea,B
1098,When did the Prophet (PBUH) purchase the camel named Qaswa?,At the time of Hijrah to Madinah,Battle of Badr,Battle of Tabuk,None of these,A
1099,In whose house did the Holy Prophet (PBUH) stay in Quba?,Kulthum ibn al-Hadam,Ayyub Ansari,Sa'd ibn Mu'adh,Sa'd ibn Ubadah,A
1100,"In the Battle of Uhud, how many soldiers did the pagan army of Makkah have?",30000,1000,3000,300,C
1101,"One who tries to struggle against his self, i.e., evil self, is called a ______.",Mujahid,Shaheed,Ghazi,Mujtahid,A
1102,What was the reason for Hazrat Usman's (R.A) death?,Rebels,Kuffar,Romans,Khawarij,A
1103,Which companion was appointed to collect the agricultural tax from the Jews of Khyber?,Abdullah ibn Rawaha (RA),Abdullah ibn Ma'az (RA),Abdullah ibn Abdullah (RA),Abdullah ibn Khaleeq (RA),A
1104,"At a solar eclipse, which prayer is prayed?",Salat al-Kusuf,Salat al-Khusuf,Salat al-Awwabin,None of the above,A
1105,Umar (R.A.) levied Zakat on:,Ox,Horses,Camels,Goats,B
1106,Which Islamic year is called Aam-ul-Huzn?,8 Nabvi,9 Nabvi,10 Nabvi,11 Nabvi,C
1107,Who was the leader of the hypocrites who suggested the Muslims should stay within Madinah to fight the Battle of Uhud?,Abdullah ibn Ubayy,Abdullah ibn Hassan,Abdullah ibn Ateeq,Abdullah ibn Ja'far,A
1108,How many times is the Night Journey (Isra) explicitly mentioned in the Quran?,Twice,Once (in Surah Al-Isra),Three times,It is not mentioned,B
1109,A person who claims to be a Muslim but inwardly conceals disbelief (kufr) is called a:,Munafiq (Hypocrite),Zindeeq,Murtad,Kafir,A
1110,The journey of Mi'raj (The Night Journey and Ascension) happened in which year?,In 621 AD,In 623 AD,In 624 AD,None of these,A
1111,Between which tribes was the War of Dahis and al-Ghabra fought?,Tamim and Thaqif,Abs and Dhubyan,Quraysh and Asad,None of these,B
1112,"The word ""Khatam-un-Nabiyyin"" is mentioned in which Surah of the Quran?",Surah Yasin,Surah Al-Ahzab,Surah Al-Baqarah,Surah Al-Imran,B
1113,"Which Islamic month is it recommended to fast six days in, after Ramadan, to gain the reward of fasting for a year?",Rajab,Safar,Shawwal,Muharram,C
1114,"Which city is home to the three major Abrahamic religions, containing sites sacred to Judaism, Christianity, and Islam?",Madinah,Makkah,Jerusalem,Hebron,C
1115,"From 40 to 120 sheep, Zakat will be:",One sheep,Two sheep,Three sheep,None of the above,A
1116,When did Hajj become obligatory?,10 Zil Hajj,9th Hijri,10 Hijri,None of these,B
1117,The last Surah in the Holy Qur'an is ______.,Surah Yasin,Surah An-Nas,Surah Al-Falaq,None of these,B
1118,Fatrat al-Wahi means the:,End of Wahi,Start of Wahi,Temporary pause or cessation in revelation,None of these,C
1119,"""He would have been a prophet if I were not the last one,"" the Prophet (PBUH) said this about ______.",Hazrat Abu Bakr (RA),Hazrat Umar (RA),Hazrat Uthman (RA),Hazrat Ali (RA),B
1120,Who was the commander in the Battle of Mu'tah?,Hazrat Abu Bakr Siddiq (RA),Hazrat Umar ibn Khattab (RA),Hazrat Zaid ibn Harithah (RA),Hazrat Khalid ibn Walid (RA),C
1121,"Who is traditionally credited with giving the name ""Ahmed"" to the Prophet (PBUH)?",Abd al-Muttalib,Abu Talib,Abdullah,Amina (RA),D
1122,This is the first book of Hadith that was compiled by anyone:,Muwatta Imam Malik,Sahih Muslim,Sahih al-Bukhari,None of these,A
1123,What are the two most important types or kinds of Ayaat (verses) found in the Qur'an?,Muhkamat and Mutashabihat,Fard and Sunnah,Muhkamat and Mutashabihat,Muhkamat and Mutabilah,A
1124,Iraq came under the Muslim dynasty during the reign of:,Hazrat Abu Bakr (R.A.),Hazrat Umar (R.A.),Hazrat Usman (R.A.),Hazrat Ali (R.A.),A
1125,Name the first Muslim personality who accepted the challenge to fight in the Battle of Uhud.,Hazrat Abu Dujanah (RA),Hazrat Umar (RA),Hazrat Ali (RA),Hazrat Hamza (RA),C
1126,The Ghazwa of Dumat al-Jandal was a campaign against tribes located in:,"The southern regions, near Yemen",The eastern regions of Nejd,The northern frontiers of Arabia,The coastal area west of Madinah,C
1127,The year of Imam Abu Hanifa's birth is:,696 AD,692 AD,698 AD,699 AD,D
1128,The Holy Quran was first compiled during the caliphate of:,Hazrat Abu Bakr (R.A.),Hazrat Umar (R.A.),Hazrat Usman (R.A.),Hazrat Ali (R.A.),A
1129,"In Islamic theology, ""Sifat al-Dhat"" refers to the attributes of God's:",Names,Actions,Essence,Perfection,C
1130,Name the animal on which the Holy Prophet (PBUH) travelled in the Mi'raj.,Camel,Horse,Buraq,None of these,C
1131,Which angel is mentioned by name in both the Qur'an and the Bible?,Israfil (Raphael),Izra'il (Azrael),Mika'il (Michael),Jibra'il (Gabriel),D
1132,"How many months before the birth of Muhammad (PBUH) did his father, Hazrat Abdullah, die?",5 months,6 months,7 months,8 months,B
1133,Which of the following was/were the children of Hazrat Nuh (A.S.)?,Sam,Ham,Yafith,All of these,D
1134,Salat-e-Khusoof is performed on the occasion of a,Drought,Flood,Lunar eclipse,Earthquake,C
1135,Who is known as Sahib-ul-Hut?,Hazrat Yunus,Hazrat Ishaq,Hazrat Yaqoob,None of these,A
1136,For how many days did the Holy Prophet (PBUH) stay at Quba?,10 days,12 days,13 days,14 days,D
1137,"'How many months prior to the birth of Hazrat Muhammad (PBUH), did Hazrat Abdullah ibn Abd al-Muttalib die?",Two months,Four months,Six months,Eight months,C
1138,Hazrat Ishaq was the prophet of:,Christians,Canaanites,Jews,Infidels,C
1139,"Which expedition is also known as ""Jaysh al-Usrah"" (the Army of Difficulty)?",Battle of Tabuk,Battle of Khyber,Ghazwa Badr,None of these,A
1140,Which of the following Umm-ul-Momineen has Jewish descent?,Safiyyah bint Huyayy (R.A.),Sawdah (R.A.),Juwayriyyah (R.A.),None of these,A
1141,"The Kaaba is a cubical structure, and its door is on which wall?",Eastern wall,Northern wall,Western wall,Southern wall,A
1142,"The ""Sujud al-Tilawah"" is the prostration performed when:",Thanking Allah for a blessing,Forgetting a step in prayer,Reciting or hearing specific verses of the Quran,Seeking guidance in a matter,C
1143,Ramadan is the ________ month of the Islamic calendar.,9th,11th,10th,12th,A
1144,"Which Surah contains the ""Verse of the Throne"" (Ayat al-Kursi), considered one of the greatest verses in the Quran?",Al-Nisa,Aal-Imran,Al-Baqarah,Al-Ma'idah,C
1145,"The scholar known as ""Shaykh al-Islam"" who was a major influence on Salafism and Wahhabism is:",Ibn Taymiyyah,Al-Nawawi,Ibn Hajar al-Asqalani,Ibn Qayyim al-Jawziyya,A
1146,Zakat is also called ________.,Pure act,Poor rate,Extra-spending,Help of the poor,B
1147,Fi Sabilillah is a category of Zakat recipients which means:,For the cause of Allah,The poor,The needy,Those in debt,A
1148,The mother of the Prophet Muhammad (PBUH) was:,Halima Saadia,Aminah bint Wahb,Fatimah bint Asad,Arwa bint Kurayz,B
1149,"On the Day of Judgment, the first question will be about:",Fast,Zakat,Namaz,None of these,C
1150,The 'House of Wisdom' (Bayt al-Hikmah) was established by which Abbasid Caliph?,Harun al-Rashid,Al-Ma'mun (formal establishment and expansion),Al-Mansur,Al-Mutawakkil,B
1151,Our Holy Prophet (PBUH) had how many children?,4 sons & 3 daughters,3 sons & 4 daughters,2 sons & 3 daughters,2 sons & 5 daughters,B
1152,"The theological school of ""Murji'ah"" believed that a believer's sin:",Requires immediate repentance,Nullifies their faith,"Does not affect their faith status, which is left to God's judgment",Is a sign of hypocrisy,C
1153,The compilation of the Quran into a single book (Mus'haf) was completed during the caliphate of:,The Prophet (PBUH),Uthman (RA),Abu Bakr (RA),Ali (RA),B
1154,The Holy Prophet (PBUH) had ___ daughters.,2,3,4,None of these,C
1155,Name the prophet who is known by the title of Israel.,Hazrat Ya'qub (AS),Hazrat Musa (AS),Hazrat Isa (AS),None of these,A
1156,When does a Haji travel to Mina?,2nd Dhul-Hijjah,5th Dhul-Hijjah,8th Dhul-Hijjah,9th Dhul-Hijjah,C
1157,The pilgrimage rite of animal sacrifice is performed in commemoration of the trial of:,Adam (AS),Musa (AS),Isma'il (AS),Prophet Ibrahim (AS),D
1158,Which expedition did the Prophet (PBUH) lead immediately after the Battle of Uhud to pursue the retreating Quraysh army?,Dumat al-Jandal,Hamra al-Asad,Badr al-Maw'id,Banu Mustaliq,B
1159,"Which companion was absent during the Pledge of Ridwan, for whom the Prophet (PBUH) placed his own hand as a substitute?",Uthman (RA),Umar (RA),Abu Bakr (RA),Ali (RA),A
1160,The Pious Caliphate (Khilafah Rashidun) lasted for approximately:,25 years,35 years,30 years,20 years,C
1161,"Which companion did the Prophet (PBUH) send to the Quraysh to convey their peaceful intentions at Hudaybiyyah, whose camel was slain by them?",Kharash ibn Umayyah,Kharash ibn Hassan,Kharash ibn Utbah,Kharash ibn Abdullah,A
1162,The Arafat gathering is held on:,8th Dhu al-Hijjah,9th Dhu al-Hijjah,10th Dhu al-Hijjah,12th Dhu al-Hijjah,B
1163,She was alive at the time of the Karbala tragedy:,Hazrat Ayesha (RA),Hazrat Hafsa (RA),Hazrat Maymunah (RA),Hazrat Umm Salma (RA),D
1164,What is Ushr?,1 by 10th of the produce of agriculture,1 by 5th of precious stones,1 by 10th of the whole property,None of them,A
1165,When did Abraha launch an attack on the Kaaba?,in 570 A.D.,in 571 A.D.,in 572 A.D.,in 573 A.D.,A
1166,Sadaqat al-Fitr was proclaimed in the year:,2 A.H.,3 A.H.,4 A.H.,5 A.H.,A
1167,The name of Hazrat Bilal (RA) master was?,Abu Sufyan,Ummayyah bin Khalaf,Abu Jahl,Walid bin Mughira,B
1168,"What is the literal meaning of ""Jihad""?",Exemption,Sacrifice,Fight,Struggle,D
1169,What is located between Arafat and Makkah?,Muzdalifah,Marwa,Mina,Safa,C
1170,"The ""Shia"" sect's name is a shortening of ""Shi'at Ali,"" which means:",The Family of Ali,The Followers of Ali,The Party of Ali,The Successors of Ali,C
1171,How many Surahs are titled with the names of prophets?,4,5,6,None of these,C
1172,"The ""Almoravid"" dynasty originated from a religious reform movement among which people?",Turkish tribes of Central Asia,Arab tribes of Yemen,Berber tribes of the Sahara,Persian nobles of Khorasan,C
1173,Sulayman ibn al-Ash'ath is the name of Imam Abu Dawood. Who was Ahmad ibn Shu'ayb?,Imam Bukhari,Imam Nasa'i,Ibn Majah,None of these,B
1174,The number of Makki surahs in the Holy Qur'an is 86 and the number of Madani surahs in the Holy Qur'an is:,26,32,28,30,C
1175,"The ""Golden Age of Islam"" is most closely associated with the rule of which dynasty?",Abbasid,Rashidun,Umayyad,Ottoman,A
1176,From where does the Tawaf (circumambulation) begin?,The Hateem,A Shawt,The Hajr-e-Aswad (Black Stone),The Haram,C
1177,"In the Battle of the Ditch, who was given the flag of the Quraysh army, the same flag his father had carried at Uhud?",Khuzaifah ibn Talha,Umar ibn Talha,Asad ibn Zuharah,Uthman ibn Talha,D
1178,"The People of the Ditch (Ashab al-Ukhdud), mentioned in Surah Al-Buruj, were persecuted for their:",Belief in one God,Theft,Rebellion,Disrespect to the king,A
1179,Hazrat Ishaq was the father of:,Hazrat Yaqoob (A.S.),Hazrat Yahya (A.S.),Both of these,None of these,A
1180,Who was the commander of the Muslim army in the Battle of Jasr?,Khalid ibn al-Walid,Abu Ubaid al- Thaqfi,Talha ibn Ubaydullah,Hazrat Zubair,B
1181,"What is the meaning of the name of Muhammad (PBUH), ""Bashir""?",The Messenger of Good News,The Prophet,The Illuminating,The True Friend,A
1182,A land tax imposed on non-Muslim cultivators and landlords was known as:,Jizya,Kharaj,Khums,None of these,B
1183,Which Surah is called the 'Heart of the Quran?,Surah Muhammad,Surah Al-Rahman,Surah Yasin,None of these,C
1184,"What is the meaning of the name of Allah ""Al-Jaleel""?",Source of Peace,The Evolver,The Compeller,The Sublime One,D
1185,Name the first man to issue a regular order to collect and write down Ahadith.,Hazrat Umar ibn Abd al-Aziz (R.A.),Hazrat Usman ibn Affan (R.A.),Hazrat Umar ibn al-Khattab (R.A.),Hazrat Ali ibn Abi Talib (R.A.),A
1186,Ghazwa Khaybar was fought between:,Muslims and Christians,Muslims and Jews,Muslims and non-Muslims of Madinah,Muslims and Hindus,B
1187,Name the first person among the infidels of Arabia whose gift was accepted by the Holy Prophet (PBUH):,Abu Lahab,Abu Sufyan,Abu Jahl,Umar ibn Hisham,B
1188,In which Surah of the Qur'an is Bismillah repeated twice?,Surah al-Tawbah,Surah Baqarah,Surah al-A'raf,Surah al-Naml,D
1189,What is the meaning of Al-An'am?,The Mountain,The Cattle,The Cow,The Cave,B
1190,What is the literal meaning of Quran?,To repeat,To recite,To memorize,None of these,B
1191,Zakat finds its emphasis both from the:,Quran and Sunnah,Quran and Sufi tradition,Only Sunnah,None of the above,A
1192,Who was Ameen-ul-Ummat?,Hazrat Usman (RA),Hazrat Ali (RA),Hazrat Abu Ubaidah bin Jarrah (RA),None of these,C
1193,The most important step of Hajj after assuming Ihram is ________.,Tawaf,Wuquf,Rami,Jamarat,B
1194,Which prayer starts from twilight and ends before dawn?,Fajr,Tahajjud,Chasht,None of these,B
1195,"Wahshi, the killer of Hamza, was a slave of whom?",Jubayr bin Mut'im,Harb Wahshi,Musaylimah the Liar,None of these,A
1196,The first Ghazwa (Battle) that took place between Muslims and Kuffar is ______.,Abwa,Badr,Khandaq,Tabuk,A
