Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
2334,The color which we see when our eyes are closed?,Grey,Black,Eigengrau,None of these,C
2335,Which organization made a special envoy in 2019 for Kashmir?,OIC,GCC,ASEAN,None of these,A
2336,Kyrgyzstan Revolution also known as:,Orange revolution,Social revolution,Tulip revolution,Red revolution,C
2337,The Welland Canal is located in,India,Canada,USA,UK,B
2338,Where is Tower Bridge located?,London,Budapest,Colombo,None of these,A
2339,Who is known as the Maradona of Hockey?,Shahbaz Junior,Shahbaz Senior,Salahuddin,None,B
2340,Athens is the new name of __________.,Cyprus,Germany,Greece,Athinai,D
2341,Augusta Raurica is located in___________.,Portugal,Egypt,Switzerland,Turkey,C
2342,In which city of Russia St. Basil's Cathedral is located?,Saint Petersburg,Nizhny,Moscow,Kazan,C
2343,Contribution margin is also known as:,Marginal income,Gross profit,Net profit,Net loss,A
2344,The Nagorno-Karabakh conflict led to a full-scale war between?,Russia and Ukraine,Armenia and Azerbaijan,China and India,Israel and Palestine,B
2345,Sumatra Island is under the control of,Malaysia,Indonesia,Russia,Japan,B
2346,What type of lake is the Taymyr Lake?,Freshwater,Saline,Both a & b,None,A
2347,The Roman numeral for the number 1000 is:,C,L,X,M,D
2348,First Artistic Gymnastics World Cup on an international scale was held on:,1971,1872,1975,1977,C
2349,Who is the author of the book 'Nineteen Eighty-Four?,Thomas Hardy,Emile Zola,George Orwell,Walter Scott,C
2350,In which year was Bank of America Tower built?,in 1990,in 2003,in 1998,in 2009,D
2351,Gulf cooperation council was originally formed by.,"Bahrain, Kuwait, Oman, Qatar, Saudi Arabia and United Arab Emirates",Third World Nations,Second World Nations,Fourth World Nations,A
2352,The scout movement was started by Sir Robert Baden-Powell in:,1910,1915,1920,1925,A
2353,The word OPF stands for_________.,Overseas Pakistan Federation,None of these,Overseas Pakistanis Foundation,Overseas People Federation,C
2354,The last King of Afghanistan was:,Habibullah Khan,Muhammad Zahir Shah,Sardar Daud Khan,Amanullah Khan,B
2355,Ringgit' is the currency of:,Sudan,Nigeria,Finland,Malaysia,D
2356,Which is the Shortest war in History,Sino-India war,Gulf war,Anglo-Zanzibar war,Mexican-American war,C
2357,How many years did Hungary remain under the control of the Ottomans?,100 years,150 years,200 years,250 years,B
2358,Which bird with a distinctive call lays its eggs in the nests of other birds?,Parrot,Cuckoo,Sparrow,Hummingbird,B
2359,The outflow of the Indus River is ________.,Black Sea,Indus Sea,Arabian Sea,None of these,C
2360,What is the surface area of Lake Athabasca?,"3,232 mi² (8,372 km²)","3,030 mi² (7,850 km²)","3,191 mi² (8,264 km²)","2,700 mi² (6,990 km²)",B
2361,The last letter of the Greek alphabet is _________.,Alpha,Beta,Gamma,Omega,D
2362,Beijing in China is the sacred place of which religion?,Confucianism,Christianity,Hinduism,Not associated with any religion specifically,C
2363,The oldest film industry of the world is____________.,Lollywood,Bollywood,Hollywood,Nestor Studios,C
2364,Temple is the worship place of which religion?,Hinduism,Christianity,Buddhism,Judaism,A
2365,Who was Cleopatra?,A Greek goddess,A Roman Empress,A Queen of ancient Iran,A Queen of ancient Egypt,D
2366,Land of a thousand islands is _______?,Finland,Indonesia,Myanmar,Sri Lanka,B
2367,What is the height of Sangay volcano?,5400 m,5230 m,5641 m,5451 m,B
2368,The Kyrgyzstan Revolution is also called:,The Tulip Revolution,Texas Revolution,Industrial Revolution,None of these,A
2369,Which is the most beautiful harbor in the world?,Singapore,Seattle,Sydney,Tripoli,C
2370,Earth Day is observed on _________.,on 22nd April,on 10th April,on 1st April,on 15th April,A
2371,"The spread of the beliefs and social activities of one culture to different ethnicities, religions, and nationalities is known as:",Cultural diffusion,Cultural lag,Cultural diversity,None of these,A
2372,What is the main Industrial production in Switzerland?,Cement,Watch and Clocks,Textile,Cars,B
2373,A type of learning in which an association of a stimulus rarely illustrates a particular response with another stimulus that illustrates a stimulus rarely:,Classical conditioning,Operant conditioning,Non-operant conditioning,None of these,A
2374,Lufthansa Airline belongs to:,Hong Kong,Germany,Australia,Netherlands,B
2375,"Who is the author of ""The Reporter""?",K.B. Saeed,I.H. Qureshi,Keith Callard,None of these,D
2376,Right shares are the shares:,Offered to the existing equity shareholders,Issued by a newly formed company,Legally issued to the public at large,That have a right of redemption,A
2377,The Delaware River is in the,Canada,United States,China,United Kingdom,B
2378,Who is the Author of The Myth of independence?,Shahid Rafique,I.H. Qureshi,Zulfikar Ali Bhutto,Ayesha Jalal,C
2379,An auditor is liable under the following circumstances:,Third Party Liabilities,Fraud perpetrated in highly sophisticated circumstances,Both of the above,None of these,C
2380,Where is Bathsheba Beach situated?,Chile,Brazil,Barbados,Mexico,C
2381,The Olympic flag with five rings was first hoisted in which year?,1906,1908,1912,1920,D
2382,A standard game of badminton is played to how many points?,11,21,41,31,B
2383,Who was chosen by Hazrat Umar (R.A) to lead the Muslim Army in the Battle of Qadisiyya?,Hazrat Ubaidah Bin Jarrah (R.A),Hazrat Khalid Bin Waleed (R.A),Hazrat Saad Bin Abi Waqas (R.A),Hazrat Umar (R.A),C
2384,Which country held its first election in October 2021?,Saudi Arabia,Qatar,Brunei,None of these,B
2385,Which district is world-famous for its film industry?,Kirkuk,Hollywood,Karachi,Leipzig,B
2386,The Bolshevik Revolutions is associated with ________.,France,Germany,Russia,England,C
2387,Crop grown primarily for sale rather than for farmer's own use is called:,Business Crop,Cash Crop,Money Crop,Kharif Crop,B
2388,Vatican city in which the Pope lives is a city that lies in _________,Germany,Belgium,Italy,France,C
2389,The Paris Peace Accords ended the _____?,American Civil War,Balkan War,Crimean War,None of these,D
2390,Which part is largest iron ore exporting part of Australia?,part Headland,Cardiff,Recife,Tumaco,A
2391,Name the battle fought in the time of Hazrat Umar (R.A) in which the Byzantines lost Syria?,Battle of Yarmouk,Battle of Qadisiya,Battle of Mota,None of them,A
2392,Promotion of an employee to fill a vacant post is a good example of:,External recruitment,Online recruitment,Internal recruitment,All of these,C
2393,How many members were in the Khyber Pakhtunkhwa Assembly before the 2019 elections?,145,124,123,122,B
2394,"In what year did South Africa hold its first multiracial democratic election, resulting in Nelson Mandela becoming president?",in 1994,in 1995,in 1996,in 1997,A
2395,"How many floors does ""China World Trade Center Tower"" have?",60,55,74,75,C
2396,The part of a desert where adequate water is available for cultivation is called __________.,Island,Isthmus,Marsh,Oasis,D
2397,The Second OIC meeting was held in:,1970,1974,1980,None of these,B
2398,International Day of first Aid is observed on __________.,Second Saturday of September,3rd December,Second Saturday of December,15th December,A
2399,The world's longest non-stop commercial flight (Qatar Airways QR921) flies from Doha to,Los Angeles,"Auckland, New Zealand",Australia,London,B
2400,Treaty about the fragmentation of Ottoman Empire:,Treaty of Sevres,Treaty of Trianon,Treaty of Versailles,Treaty of Warsaw,A
2401,FED stands for __________.,Foreign Economic Detail,Foreign Exchange Deduction,Federal Excise Duty,Federal Economic Department,C
2402,The largest cluster of population is in:,South Asia,Southeast Asia,Europe,None of these,A
2403,What is the height of Mardalsfossen?,373 m,705 m,370 m,411 m,B
2404,Vesuvius is the name of __________.,A mountain in Germany,A valley of deserts,A path underwater,A volcano in Italy,D
2405,"The United Nations was formed by a charter signed by different nations, but it has no interference in:",Aggression,Internal matter,Both A & B,None of these,B
2406,Which is the world's second most populous city?,Shanghai,Tokyo,London,Delhi,D
2407,The Brunei Dollar is the currency. What is the capital of Brunei?,Cape Town,Millburn,Town Hall,Bandar Seri Begawan,D
2408,Which country is not a member of NATO?,Estonia,Netherlands,Norway,Russia,D
2409,The duration of the national anthem of Pakistan is _______ seconds.,70,60,90,80,D
2410,The Carbon Scheme was introduced under the:,UN Convention on Climate Change,UN Convention on Biodiversity,Kyoto Protocol,Ramsar Convention,C
2411,"Which cricket team is called ""The Green Shirts"" ___________?",Sri Lanka,South Africa,Bangladesh,Pakistan,D
2412,Ferdinand Marcos was the leader of which country?,Spain,Malaysia,Philippines,Thailand,C
2413,The First Women Bank Limited commenced its business on,"on November 2, 1989","on December 2, 1989","on December 2, 1988","on November 1, 1990",B
2414,The famous Golden Gate Bridge is situated at?,New York,New Jersey,California,San Francisco,D
2415,"________ are short term, always backed by a reason and either positive or negative.",Emotions,Moods,Both emotions and moods,None of these,A
2416,Who was the Prime Minister of Bengal after the 1946 elections?,Huseyn Shaheed Suhrawardy,Khawaja Nazimuddin,Abul Kasem Fazlul Huq,None of these,A
2417,What is the only continent that lies in all four hemispheres?,Australia,Asia,Europe,Africa,D
2418,The Nobel Prize has been awarded in __________ fields.,5,7,6,8,C
2419,"The 18th Non-Aligned Movement Summit Conference was held on 25 & 26 October 2019, in:",Egypt,Brazil,Indonesia,Azerbaijan,D
2420,How many countries use the Euro currency?,18,20,22,27,B
2421,"The Great Divide, Britain, India & Pakistan was written by __________.",W.H. Wriggins,Stanley Wolpert,H.V. Hudson,None of them,C
2422,"Penalty cards(Yellow, Red) used in Football first introduced in which year?",In 1970,In 1974,In 1996,None of these,A
2423,_______ is the function of management that involves setting objectives and determining a course of action for achieving those objectives.,Organizing,Staffing,Planning,Controlling,C
2424,Manzoor Ahmad Wattoo was restored to office by the High Court in:,in November 1996,in Semptember 1996,in August 1996,None of these,C
2425,"The headquarters of the ""Asian Development Bank"" is in Manila, with _____ countries as its members.",65,68,69,None of these,B
2426,The United Nations Security Council has recently lifted sanctions against which African country after 9 years?,Egypt,Ethiopia,Eritrea,Somalia,C
2427,What is the sacred text of Hinduism called?,Ramayana,The Upanishads,The Vedas,All of them,D
2428,The most densely populated island in the world is Honshu located in_______.,Japan,China,South Korea,North Korea,A
2429,The Treaty of Versailles ended the:,World War I,World War II,French Revolution,None of these,A
2430,Valentine's Day is celebrated on,on 26th March,on 14th February,on 16th April,on 23rd April,B
2431,Gobi desert is situated in _______.,Mongolia,India,Russia,Syria,A
2432,What is the height of the Q1 Tower in Australia?,305 m (1004 ft),322.5 m (1058 ft),309 m (1014 ft),310 m (1018 ft),B
2433,The International Anti-Corruption Day (IACD) is observed annually across the world on_______,on 1st February,on 9th January,on 9th December,on 1st January,C
2434,Entebbe is a major city in,Sri Lanka,Uganda,China,UK,B
2435,The Yellow Sea lies between,Norway and Sweden,China and Korea,America and Canada,England and France,B
2436,Chrysler Building is situated in _________.,Dubai,Chicago,New York City,Atlanta,C
2437,Who has taken highest number of wickets in Test cricket for Pakistan?,Wasim Akram,Waqar Younis,Imran khan,Danish Kaneria,A
2438,Commonwealth Secretary-General Patricia Scotland is a ________ by profession.,Painter,Barrister,Engineer,Doctor,B
2439,Which card is used to suspend a player off temporarily for five minutes in a game?,Red Card,Yellow Card,White Card,Black Card,B
2440,What is the height of Ojos del Salado mountain?,7084 m,5641 m,5451 m,5230 m,A
2441,Makkah in Saudi Arabia is the sacred place of which religion?,Islam,Christianity,Hinduism,Buddhism,A
2442,United Nations Day is observed on,on 15th October,on 24th October,on 21st October,on 5th October,B
2443,Name the Parliament of Nepal.,Rajya Sabha,Shergo,Federal Parliament,National Panchayat,C
2444,What is the longest river in the world?,Amazon,Mississippi,Yangtze,Nile,D
2445,The European Union's working capital is in:,London,Lisbon,Austria,Brussels,D
2446,The currency of Brazil is the:,Pula,Real,Franc,Dollar,B
2447,Ho Chi Minh was:,Leader of Vietnam,Leader of Laos,Leader of Thailand,Leader of Japan,A
2448,"The importance of ""Division of Work"" was first highlighted in Das Kapital. This book was written by:",Machiavelli,Adam Smith,Thomas Hardy,Karl Marx,D
2449,"In Italian superstition, which number is widely considered to be unlucky, to the extent that it is often omitted from hotel floors and airplane rows?",17,11,7,5,A
2450,Name of the Indian Prime Minister who won Pakistan's highest civilian award Nishan-e- Pakistan.,Atal Bihari Vajpayee,Manmohan Singh,Morarji Desai,None of these,C
2451,The Responsibility to Protect is an international:,Norm,Culture,Society,Group,A
2452,"Where are the headquarters of the world's oldest human rights organization, ""Anti- Slavery,"" located?",New York,Washington,London,San Francisco,C
2453,A nationwide electronic funds transfer network which enables participating banks/financial institutions to distribute electronic credit and debit entries to bank accounts and to settle such entries is termed as:,Clearing bank,Clearing house,Clearing cheque,Certificate of Deposits,B
2454,PAEC stands for:,Pakistan Atomic Energy Commission,Pakistan Atomic Efficiency Commission,Pakistan Agriculture Efficiency Commission,None of these,A
2455,"The ""Atlantic Ocean"" is connected with the ""Pacific Ocean"" through __________.",Volga Canal,Kiel Canal,Panama Canal,Suez Canal,C
2456,BIMAN is an airline of:,Afghanistan,Sri Lanka,Bangladesh,Malaysia,C
2457,Big history refers to:,Ancient Civilizations to Modern Times,Big Bang to Present,World Wars to Current Events,Prehistoric Era to the Industrial Revolution,B
2458,Who is writer book Cutting edge ?,Waqar Younis,Wasim Akram,Javed Miandad,Ahmed Ashfaq,C
