Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
5281,Where do most asteroids lie?,In the asteroid belt between the orbits of Mars and Jupiter,In an asteroid belt between the orbits of Mars and Venus,In an asteroid belt between the orbits of Jupiter and Venus,Everywhere in the sky,A
5282,____ is the branch of science which deals with the structure of animals and plants.,Anatomy,Oncology,Ecology,None of these,A
5283,Toxicity from which of the following heavy metals can lead to liver cirrhosis?,Mercury,Copper,Zinc,None of the above,A
5284,Which metallic element is liquid at room temperature?,Zinc,Lead,Mercury,None of these,C
5285,A shooting star is a:,Comet,Asteroid,Meteor,Satellite,C
5286,The electric motor was invented by ______.,Thomas Edison,Michael Faraday,Horace Day,Oliver Evans,B
5287,The Earth's ____ is divided into 15 major plates of various sizes.,Stratosphere,Lithosphere,Mesosphere,None of these,B
5288,Which of the following gases is used in fire extinguishers?,Oxygen,Hydrogen,Water vapor,Carbon dioxide,D
5289,Which of the following blood vessels carry blood from the human body to the heart?,Veins,Arteries,Capillaries,None of these,A
5290,An atom is made up of ____ different kinds of fundamental subatomic particles.,Three,Two,Four,None of them,A
5291,A series dissipative regulator is an example of a:,Linear regulator,Switching regulator,Shunt regulator,DC-to-DC converter,A
5292,"Less than one percent of Earth's water is fresh water, but the oceans contain ____ percent of the Earth's water.",87 percent,97 percent,77 percent,99 percent,B
5293,How many hectometers are there in 1 kilometer?,9 hectometers,11 hectometers,10 hectometers,12 hectometers,C
5294,What is the only mammal with the power of active flight?,Squirrel,Possums,Colugos,Bat,D
5295,An oasis is associated with a:,Glacier,Desert,Island,Volcano,B
5296,How many ergs are there in 1 joule?,10²,10⁴,10⁶,10⁷,D
5297,The study of current and past landscape formation is known as:,Morphology,Aerology,Geomorphology,Biology,C
5298,The Muslim scientist Ibn al-Haytham is famous for his work on planets.,Right,Wrong,Ambiguous,No idea,B
5299,A quartz crystal in a quartz watch works on the principle called the:,Photoelectric effect,Stark effect,Thermionic effect,Piezoelectric effect,D
5300,The Equator passes through which of these countries?,Saudi Arabia,Italy,Japan,None of these,D
5301,An atom is made up of ________ different types of subatomic particles.,Three,Four,Two,None,A
5302,Nucleic acids are responsible for protein synthesis in the human body.,Right,Wrong,Ambiguous,No idea,A
5303,Which of these is not a primary region of the spinal cord?,Thoracic,Pelvic,Lumbar,Cervical,B
5304,Which vitamin gets destroyed on heating?,Vitamin C,Vitamin K,Vitamin E,Vitamin B,A
5305,Why are shields made of iron usually provided around precision instruments?,For protection against the effect of external magnetic fields,For guarding the instruments against unauthorized handling,For protection against the effect of moisture in the air,For absorbing heat generated during the functioning of the instrument,A
5306,"In medical imaging, what do the letters CT stand for?",Computer tomes,Computerized tomography,Cranial test,Cruciform time,B
5307,The blind spot is located at the ____ of the eye.,Optic disc,Aqueous humor,Vitreous humor,Pupil,A
5308,The 'Mohs' Scale' is used to indicate the:,Degree of viscosity of a liquid,Degree of elasticity of a material,Degree of hardness of minerals,All of these,C
5309,Stains of rust from iron on cloth can be removed by:,Hydrogen peroxide,Alcohol,Oxalic acid,Petrol,C
5310,Which instrument is used to measure humidity in air?,Hydrometer,Hygrometer,Odometer,Humidometer,B
5311,Domestic electrical wiring is basically a ______.,series connection,parallel connection,combination of series and parallel connections,series connection within each room and parallel connection elsewhere,B
5312,The common mineral salt present in sweat is:,Calcium Oxalate,Potassium Sulfate,Sodium Chloride,Iron Sulfide,C
5313,Can tectonic plate movements cause volcanic eruptions?,Right,Wrong,Ambiguous,No idea,A
5314,What is the percentage of water present in the human brain?,20-30 percent,30-40 percent,50-60 percent,70-80 percent,D
5315,Crude Oil is heated in the furnace up to:,300°C,350°C,400°C,450°C,C
5316,Interferon is a:,Carbohydrate,Lipid,Enzyme,Protein,D
5317,What is the weight of the average adult human brain?,3.1 to 3.4 kg,2.1 to 2.8 kg,1.4 to 1.8 kg,1.2 to 1.4 kg,D
5318,The biggest species of the cat family is the:,Leopard,Tiger,Lion,None of these,B
5319,A chair is tilted about two of its legs and then left. It will return to its original position if:,Its centre of gravity falls outside the base,Its centre of gravity falls within the base,It is tilted through an angle of '60°,It will never regain its original position,B
5320,Milk is pasteurized in order to:,Raise its temperature,Kill harmful bacteria,Both A and B,None of these,C
5321,The vitamin which is generally excreted by humans in urine is:,Vitamin B12,Vitamin E,Vitamin B1,Vitamin C,D
5322,The human nervous system consists of the:,Brain and spinal cord,Brain and nerves,Spinal cord and nerves,"Brain, spinal cord, and nerves",D
5323,Copper can be converted into gold by:,Heating,Artificial radioactivity,Electroplating,Chemical reaction,B
5324,Which of the following early computers was the first to use the concept of stored programs?,EDSAC,ENIAC,Mark I,UNIVAC I,A
5325,Data is transferred from one computer to another over a network through a ______.,mouse,modem,monitor,printer,B
5326,The orbital period of the planet Mercury around the Sun is:,88 days,356 days,2 years,98 days,A
5327,What is the size of a MAC Address?,48-bits,64-bits,16-bits,32-bits,A
5328,A father transfers a Y chromosome to his:,Son,Daughter,Both of these,None of these,A
5329,Which of the following gases is used in illuminating?,Nitrogen,Neon,Ammonia,Methane,B
5330,The pathogen causing the disease 'AIDS' is a:,Virus,Bacterium,Protozoan,Fungus,A
5331,"Ibn Zuhr, writer of 'Al-Taisir', was famous for his contribution to:",Surgery,Calculus,Astronomy,None of these,A
5332,Relevant bones of the joints are held together by:,Tendons,Ligaments,Flexors,Extensors,B
5333,The Margalla Hills are a branch of the:,Karakoram range,Hindukush range,Himalayan range,Nanga Parbat range,C
5334,Which is not a function of HCl in the stomach?,Softening fibrous food elements,Promoting the formation of Pepsin,Killing bacteria,Breaking down proteins into peptones,A
5335,How many kilograms are there in one metric ton?,100 kg,500 kg,10 kg,"1,000 kg",D
5336,Which metal is added to steel to make it stainless steel?,Copper,Chromium,Aluminum,None of the above,B
5337,"When water is filled in a bottle and is allowed to freeze, the bottle breaks because:",The bottle contracts at freezing point,Water expands on freezing,The temperature outside the bottle is less than that inside,None of these,B
5338,Which atmospheric layer contains ions and helps in wireless communication?,Thermosphere (Ionosphere),Stratosphere,Mesosphere,None of these,A
5339,The study of human beauty is called:,Ergology,Kalology,Agrostology,Oncology,B
5340,Depletion of the ozone layer is caused by:,Ferrocene,Fullerenes,Freons,Polyhalogens,C
5341,The energy stored in a stretched spring is:,Potential energy,Kinetic energy,Heat energy,Elastic potential energy,D
5342,Which of the following gases has an important role in photosynthesis?,Nitrogen,Oxygen,Hydrogen,Carbon dioxide,D
5343,A person with which of the following blood groups is considered a universal recipient?,A+,B+,AB+,O+,C
5344,"In the human eye, the light-sensitive layer made of specialized nerve cells (rods and cones) is called the ______.",pupil,cornea,sclera,retina,D
5345,Sedimentary rocks are often:,Volcanic,Porous,Hard,Rough,B
5346,An oncogene is responsible for:,AIDS,Typhoid,Malaria,Cancer,D
5347,Which planet is easily seen from Earth?,Mars,Venus,Pluto,None of these,B
5348,Which disease is caused by the deficiency of Vitamin D:,Scurvy,Rickets,Night Blindness,All of these,B
5349,The most abundant color on Earth's surface is:,Blue,Green,Brown,Black,A
5350,Which thing was invented by Pascal?,Calculator and adding machine,Railway engine,Wheel,Bulb,A
5351,An electric current can produce a:,Chemical effect,Magnetic effect,Heating effect,All of these,D
5352,Penicillins are made by a fungus called:,Penicillium,Monosporium,Streptomyces,Bt-gene,A
5353,Which of the following cannot travel through a vacuum?,Light,Radiation,Heat,Sound,D
5354,X-rays and γ-rays are able to destroy living tissues by the process of:,Ionization,Scattering,Oxidation,Electrolysis,A
5355,Air contains approximately what volume of carbon dioxide?,0.30 percent,0.03 percent,3 percent,0.20 percent,B
5356,SONAR is used to measure:,The speed of sound,Ocean depth,Water temperature,None of these,B
5357,Mass is a same physical quantity as _____.,Weight,Inertia,Displacement,None of these,B
5358,Maxilla bones are found in the ______.,toe,jaw,nose,neck,B
5359,The study of insects is called:,Parasitology,Entomology,Paleontology,Immunology,B
5360,Which one of the following is a land-locked country?,Nepal,Rwanda,Mongolia,All of these,D
5361,"According to the theory of relativity, clocks moving at velocities comparable to the velocity of light run:",Slow,Equal to the velocity of light,With zero velocity,Fast,A
5362,The study of life in outer space is known as:,Endobiology,Neobiology,Microbiology,Exobiology,D
5363,The weber is the SI unit of ______.,electric charge,magnetic flux,speed of ship and aircraft,temperature,B
5364,Which two companies developed the compact disc independently in 1979?,Philips and General Electric,Sony and Philips,Sony and Matsushita,Mitsubishi and Sony,B
5365,Who among the following does not have a chemical element named after him?,Albert Einstein,Enrico Fermi,Isaac Newton,Mendeleev,C
5366,Which of the following countries produces the highest percentage of its electricity from nuclear reactors?,France,USA,UK,None of the above,A
5367,A vegetable that contains sulphur is:,Potato,Onion,Cabbage,Both B and C,D
5368,The first simple microscope was invented by:,Hans Janssen,Zacharias Janssen,Both of these,None of these,C
5369,Which among the following types of lenses are prescribed by doctors for a patient suffering from astigmatism?,Spherical Lens,Convex Lens,Concave Lens,Cylindrical lens,D
5370,Which vitamin is produced in the skin upon exposure to sunlight?,Vitamin D,Vitamin C,Vitamin B,Vitamin A,A
5371,Is there medication to treat H1N1?,Zanamivir,Swine,Flu,None of these,A
5372,Identify the blackest known fish in the oceans.,Black dragonfish,Black gillfish,Black seafish,Black sea horse,A
5373,The chemical name of vinegar is ____.,Dilute acetic acid,Chloride of lime,Calcium,None of these,A
5374,The bonds present in solid N2O5 are:,Only ionic,Covalent and coordinate,Only covalent,Covalent and ionic,D
5375,"For water purification, we use ______.",bromine,chlorine,fluorine,None of the above,B
5376,Sound of a frequency below 20 Hz is:,Infrasonic,Supersonic,Ultrasonic,Audiosonic,A
5377,"In fever, the tongue is tasteless due to the reason that:",The fever directly enhances the function of taste receptors.,The function of the enzymes in our taste buds stops.,"Fever increases the production of saliva, which enhances taste perception.",None of these.,B
5378,What kind of weathering takes place on the valley side above the surface of a glacier?,Chemical weathering,Frost shattering,Abrasion,Plucking,B
5379,Plants absorb light primarily using the pigment called:,Chlorophyll,Photosynthesis,Mesophyll,Transpiration,A
5380,"A branch of medicine that deals with the etiologies, mechanisms, and manifestations of diseases is called:",Physiology,Oncology,Pharmacology,Pathology,D
5381,Calcium sulfate hemihydrate is commonly known as ______.,potash alum,plaster of Paris,blue vitriol,Epsom salt,B
5382,A microphone is used to convert sound energy into:,Mechanical energy,Kinetic energy,Potential energy,Electrical energy,D
5383,Which part of the human eye can be donated?,Pupil,Cornea,Iris,Retina,B
5384,A silverfish belongs to which group?,Fish,Insect,Reptile,Amphibian,B
5385,The speed of sound in dry air at 20°C is:,343 m/s,345 m/s,353 m/s,None of the above,A
5386,Joule is the unit of:,Luminosity,Energy,Work,None of these,B
5387,The hormones are the:,Chemical messengers,Zoological messengers,Physical messengers,Biophysical messengers,A
5388,The lens used to correct short-sightedness is a:,Concave polygon,Concave lens,Concave mirror,None of these,B
