Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
1839,"Ghafoor went to the stationers and bought things worth Rs. 25, out of which 30 paise went on sales tax on taxable purchases. If the tax rate was 6%, then what was the cost of the tax free items?",Rs. 15,Rs. 15.70,Rs. 19.70,Rs. 20,C
1840,"The equation C = 1.5 + 2.5X is used to determine the cost C, in dollars, of mailing a shipment weighing X pounds. An increase of 10 dollars in mailing cost is equivalent to an increase of how many pounds in weight?",1,2,3,4,D
1841,4 out of 40 boys failed in an examination what percent of boys failed and what percent passed the examination?,95%,80%,96%,90%,D
1842,Five years ago the average of the ages of A and B was 40 years and now the average of the ages of B and C is 48 years. What will be the age of the B ten years hence?,55 years,56 years,58 years,Data inadequate,D
1843,The angle of elevation of a ladder leaning against a wall is 60° and the foot of the ladder is 4.6 m away from the wall. The length of the ladder is :_________?,2.3 m,4.6 m,7.8 m,9.2 m,D
1844,Three numbers are in the ratio of 3 : 4 : 6 and their product is 1944. The largest of these numbers is :___________?,6,12,18,None of these,C
1845,"If two pipes function together, the cistern will be filled in 6 hrs. One pipe fills the cistern 5 hrs. faster than the other. How many hours it take the second pipe to fill the cistern?",5 hrs,10 hrs,15 hrs,20 hrs,C
1846,64309 - 8703 + 798 - 437 = ________?,55606,55697,55967,73373,C
1847,If x% of y is 29x then value of y is:,29y,2900,29x/100,xy/100,B
1848,Find the size of the largest square slabs which can be paved on the floor of a room 5 meters 44 cm long and 3 meters 74 cm broad?,56,42,38,34,D
1849,"Three-fifths of students in a class speak Spanish, and one-fourth speak Italian. The rest speak only French. What percentage of the students speak French?",15%,35%,0.40%,45%,A
1850,"5 % income of a is equal to 15 % income of B and 10 % income of B is equal to 20 % income of C if the income of C is Rs. 2000, then total income of A, B and C is :_________?",Rs. 6000,Rs. 18000,Rs. 20000,Rs. 14000,B
1851,"What number comes next in the series: 3, 8, 15, 24, ...?",33,35,38,40,B
1852,"If Ali gets 25% profit by selling an article for 250 rupees, what is the original price of the article?",Rs. 200,Rs. 230,Rs. 240,None of these,A
1853,What is 1 / 0.02?,60,100,50,None of these,C
1854,Two trains for Lahore leave Rawalpindi at 8:30 A.M and 9:00 A.M and travel at 60km/h and 70km/h. How many kilometers from Rawalpindi will the two trains be together?,100km,190km,210km,150km,C
1855,A can do a piece of work in 60 days. He works for 15 days and then B alone finishes the remaining working 30 days. The two together can finish the work in:,30days,32 days,25 days,24 days,D
1856,A group of 10 representatives is to be selected out of 12 seniors and 10 juniors. In how many different ways can the group be selected if it should have at least one senior?,²² C ₁₀,²² C ₁₀ + 1,²² C ₉ + ¹⁰ C ₁,²² C ₁₀ - 1,A
1857,Find the one which does not belong to that group?,Pakistan : Rupee,America : Dollar,Quwait : Dinar,Australia : Pound,D
1858,"The Price of an article is cut by 10%. To restore it to the former value, the new price must be increased by_______?",10%,9.09%,11.11%,1.10%,C
1859,"The tax on a commodity is diminished by 20%, but its consumption is increased by 10%. Find the decrease percent in the revenue derived from it?",20%,18%,15%,12%,D
1860,"List the fractions 2/5, 5/8, and 13/20 in ascending order. Fractions","2/5, 5/8, 13/20","5/8, 2/5, 13/20","5/8, 13/20, 2/3","13/20, 2/5, 5/8",A
1861,"P and Q started a business investing Rs. 85,000 and Rs. 15,000 respectively. In what ratio the profit earned after 2 years be divided between P and Q, respectively?",3:04,5:08,15:23,17:03,D
1862,What part of a ditch 48m long 16.5 broad and 4m deep can be filled by the earth got by digging a cylindrical tunnel of diameter 4m and length 56m?,01-Sep,02-Sep,07-Sep,08-Sep,B
1863,"The cost price of 20 articles is the same as the selling price of X articles. If the profit is 25%, then the value of X is:",15,16,18,25,B
1864,"Working 5 hours a day, A can complete a work in 8 days. Working 6 hours a day, B can complete the same work in 10 days. Working 8 hours a day, how long would it take for them to complete the work jointly?",3 days,4 days,4.5 days,None of these,A
1865,"1/2, 2/3, 3/4, and 4/5 are like fractions are:","30/60, 40/60, 45/60 and 48/60","40/60, 30/60, 45/60 and 48/60","40/60, 30/60, 48/60 and 45/60",None of these,A
1866,The probability that a number selected at random from the first 50 natural numbers is a composite number is__________?,21/25,17/25,Apr-25,Aug-25,B
1867,"A membership website offers video tutorials. The number of members (m) can be estimated by the equation m = 500 + 200n, where n is the number of videos. Based on the equation, which statement is true?","For every one additional video, the site gains 500 new members.",The site initially made 200 videos available to members.,The site was able to get 500 members without any available videos.,The site gains 500 new members for every 200 additional videos available on the site.,C
1868,"A car passes a landmark on a highway traveling at a constant rate of 45 km/h. Two hours later, a second car passes the same landmark traveling in the same direction at 70 km/h. How long will it take for the second car to overtake the first car after the second",2 1/2 hours,3 3/5 hours,4 hours,None of above,B
1869,The ratio of ages of two students is 3:2. One is older than the other by 5 years. What is the age of the youngest student?,2 years,10 years,15 years,None of These,B
1870,Evaluate: √248 + √64 Number System,14.5,23.75,16.8,36,B
1871,"If 2x - 10 = 20, what is the value of x - 5?",5,10,15,20,B
1872,"An oil burner uses 76 gallons of fuel per hour. At 9 a.m., there are 266 gallons on hand. At noon, no oil has been delivered. What is the maximum amount of time the burner can continue to run without more oil?",1 hour,½ hour,2 hours,2/3 hour,B
1873,The difference between simple interest and compound interest at the same rate for Rs.5000 for 2 years is Rs. 72. The rate of interest is?,10%,12%,6%,8%,B
1874,16 men dig a ditch in 10 days. How many men would be required to complete the job in half the time?,8 men,32 men,24 men,20 men,B
1875,"Aslia has three types of balls: red, green, and blue. If their ratio is 2:3:5, what percent of balls are green?",20%,30%,45%,50%,B
1876,"If A = (√5+1)/(√5-1) and B = (√5-1)/(√5+1), what is the value of A+B?",3,2,1,None of these,A
1877,"In a kilometer race, A beats B by 50 meters or 10 seconds. What time does A take to complete the race?",200 sec,190 sec,210 sec,150 sec,B
1878,In a fort there is enough food sufficient for 1200 men for 10 days. How long would the food have lasted if there had been 1000 men?,15 days,12 days,10 days,20 days,B
1879,Yalmaz can cover a distance of 400 metres in 2 minutes. Rayan can cover 1 km in 300 seconds. Find the ratio of their speeds. Ratio,1:01,2:03,3:02,4:05,A
1880,Two pipes A and B can separately fill a tank in 2 minutes and 15 minutes respectively. Both the pipes are opened together but 4 minutes after the start the pipe A is turned off. How much time will it take to fill the tank?,9 min,10 min,11 min,data is incorrect,D
1881,"Punjab School invited same number of boys and girls at its annual party. All came but 15 extra girls showed up. As a result, ratio of boys to girls is 4 : 5. How many people did Punjab School invite at its party?",60,120,40,150,B
1882,"The speed of a motor boat is that of the current of water as 36:5. The boat goes along with the current in 5 hours 10 min, it will come back in_______?",5 hours 50 min,6 hours,6 hours 50 min,12 hours 10 min,C
1883,A sum of money becomes Rs.6690 after three years and Rs.10.035 after six years on compound interest. The sum is________?,Rs0.44 ,Rs0.44 ,Rs0.45 ,Rs0.45 ,C
1884,In a hostel mess there is enough food provisions for 1200 boarders for a month. After 15 days half of them leave due to vacations. How long will the food provisions now last?,20 days,30 days,35 days,50 days,B
1885,"A wire in the form of a circle of radius 3.5 m is bent in the form of a rectangule, whose length and breadth are in the ratio of 6 : 5. What is the area of the rectangle?",60 m2,30 m2,45 m2,15 m2,B
1886,"The amount of water (in ml) that should be added to reduce 9 ml. Lotion, containing 50% alcohol, to a lotion containing 30% alcohol, is__________?",3,4,5,6,D
1887,"Prize money of Rs. 160,000 is distributed among eight teams according to their final positions. The reward increases by the same amount for each higher position. If the last- place team is given Rs. 4,000, how much will be awarded to the first-place team?","Rs8,000 ","Rs36,000 ","Rs16,000 ","Rs20,000 ",B
1888,A train 240 m long passes a pole in 24 seconds. How long will it take to pass a platform 650 m long?,80 Sec,89 Sec,90 Sec,95 Sec,B
1889,"If 4 out of 25 candidates failed a driving test, what is the percentage of candidates who passed?",4%,21%,42%,84%,D
1890,If the diagonal of a square is doubled. How does the area of the square change?,Becomes fourfold,Becomes threefold,Becomes twofold,None of these,A
1891,"Complete the series: 14, 28, 20, 40, 32, 64, ____.",52,56,96,128,B
1892,892² = ?,795664,1784,798654,1942,A
1893,The effective annual rate of interest corresponding to a nominal rate of 6% per annum payable half-yearly is________?,6.06%,6.07%,6.08%,6.09%,D
1894,"A radio when sold at certain price gives a gain of 20%. What will be the gain percent, if sold for thrice the price?",280%,270%,290%,260%,D
1895,The cost of a car is 400% greater than the cost of a bike. If there is an increase in the cost of the car of 15% and that of bike 20%. Then the total increase in the cost of 5 cars and 10 bikes is:,14.43%,15.43%,16.43%,None of these,C
1896,"Excluding stoppages, the speed of a bus is 54 kmph and including stoppages, it is 45 kmph. For how many minutes does the bus stop per hour?",12,11,10,9,C
1897,"If a number is increased such that the ratio of the original to the new number is 7:9, what is the new number?",10.29,24.5,26.79,28,A
1898,Simple interest on a certain sum of money for 3 years at 8% per annum is half the compound interest on Rs. 4000 for 2 years at 10% per annum. The sum placed on simple interest is:_______?,Rs. 1550,Rs. 1650,Rs. 1750,Rs. 2000,C
1899,"A student has obtained 75%, 80%, and 85% in three subjects. His average cannot be less than 80% after a fourth subject is included. What is the minimum percentage required in the fourth subject?",70,80,85,60,B
1900,"Four years ago, the average age of A, B, and C was 25 years. Five years ago, the average age of B and C was 20 years. What is A's present age?",60 years,37 years,62 years,15 years,B
1901,A and B invest Rs.3000 and Rs.4000 respectively in a business. If A doubles his capital after 6 months. In what ratio should A and B divide that year's profit?,8:09,9:08,7:08,8:07,B
1902,"Pipe A can fill a tank in 16 minutes and pipe B cam empty it in 24 minutes. If both the pipes are opened together after how many minutes should pipe B be closed, so that the tank is filled in 30 minutes?",20,24,23,None of these,D
1903,"If the cost price of 10 chairs be equal to selling price of 16 chairs, then the loss percentage will be :",9.60%,17.50%,20%,37.50%,D
1904,"A boy read 3/8 of a book on one day and 4/5 of the remainder on another day. If there were 40 pages left unread, how many pages did the book contain?",320 pages,240 pages,120 pages,60 pages,A
1905,"Saleem bought a car for Rs. 875,000 and paid 17% as GST. How much tax did he pay?",148750,144321,138938,139832,A
1906,"Laila is four times as old as her 2-year-old brother, Mansoor. How old will Mansoor be when he is half the age of Laila?",4 years,6 years,5 years,7 years,B
1907,"A man sells Rs.5000, 12 % stock at 156 and reinvests the proceeds partly in 8 % stock at 90 and 9 % stock at 108. He thereby increases his income by Rs. 70. How much of the proceeds were invested in each stock?","3600(8%), 4200(9%)","4000(8%), 4200(9%)","3600(8%), 4000(9%)","4000(8%), 4000(9%)",A
1908,A salt manufacturing company produced a total of 5000 tonnes of salt in January of a particular year. Starting from February its production increased by 100 tonnes every month over the previous months until the end of the year. Find its average monthly,6060,7070,5550,4440,C
1909,[8 + {(21 * √9/441 - 1 /5 of 60% - 1/5) * 625 + 7} ÷ 4] = _________?,100,125,132.5,428.5,D
1910,"If 20% of a number is 120, then 120% of that number will be_________?",20,120,360,720,D
