Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
3990,Ninety-three percent of small farms (less than 12.5 acres each) accounted for ________ percent of the total cultivated area.,40 percent,50 percent,60 percent,70 percent,C
3991,Who represented the Congress at the Second Round Table Conference?,Nehru,Jinnah,Gandhi,Sardar Patel,C
3992,Excavations at Mohenjo-daro have revealed __________ in earthen vessels.,Millet grains,Lentils,Rice grains,None of these,A
3993,What agreement did Pakistan sign in November 2016 related to global climate?,UN Convention on Paris Climate,UN Convention on Drugs,UN Convention on Social Justice,None of these,A
3994,Mia Sahib Dino Farooqui was the renowned Sindhi poet of __________.,Ghazal,Bait,Geet,Kaafi,D
3995,The fate of Khyber Pakhtunkhwa (former NWFP) at the time of independence was decided by:,referendum,election,jirga,none of these,A
3996,Razia Sultana was the daughter of __________.,Qutb-ud-din Aibak,Iltutmish,Aurangzeb,Muhammad bin Tughlaq,B
3997,"The 'One Unit' scheme, implemented in 1955, amalgamated the four provinces of West Pakistan into a single province. What was the stated primary objective of this policy?",To promote a single national language,To facilitate the construction of a new capital,To create political parity between West and East Pakistan,To streamline the agricultural tax system,C
3998,When were the private banks nationalized in Pakistan?,In 1974,In 1973,In 1972,In 1971,A
3999,Who was the first Prime Minister of Azad Kashmir?,Sardar Muhammad Ibrahim Khan,Khan Abdul Hameed Khan,Sardar Sikandar Hayat Khan,Maulana Muhammad Yousaf,B
4000,"Kahoo-Jo-Daro, near Mirpurkhas, is an archaeological site of which religion?",Judaism,Buddhism,Hinduism,Sikhism,B
4001,The first Urdu-language newspaper in the Indian subcontinent was ____________.,Jam-e-Jahan Numa',Nawa-i-Waqt',Imroz',Indian Gazette',A
4002,Head of Pakistani UN delegation appointed 13 Sep 1947,Qazi Issa,Mrs. Tasaddaq Hussain,Muhammad Zafarullah Khan,Sardar Patel,B
4003,K in the word PAKISTAN is derived from:,Kazakhstan,Karachi,Kashmir,None of these,C
4004,"The cotton textile industry, the largest industry of Pakistan, employs an industrial labor force of a magnitude of ________?",80 percent,65 percent,50 percent,None of these,D
4005,When did Pakistan first participate in the Olympics after independence?,1948,1952,1956,1960,A
4006,"Who was the second Governor of the ""State Bank of Pakistan""?",Ishrat Kamal,Saeed Hamid,Abdul Qadir,None of these,C
4007,Military Courts were established in Pakistan through the 21st Amendment for a period of:,2 years,3 years,4 years,5 years,A
4008,The historic fort of Bala Hissar in Peshawar was constructed by which emperor?,Akbar,Sher Shah Suri,Shah Jahan,Babur,D
4009,Who was invited to form the NWFP Government after dismissal of Congress Ministry?,Abdul Qaiyum Khan,Sardar Shaukat Hayat,Ghulam Hussain,Abdur Rab Nishtar,A
4010,Who was the master architect responsible for the design of the Taj Mahal?,Muhammad Sharif,Ustad Isa,Asif Khan,Wazir Khan,B
4011,"Which Sultan of Delhi adopted the title 'Sikander-i-Sani', meaning the Second Alexander?",Ghiyasuddin Balban,Iltutmish,Jalaluddin Khalji,Alauddin Khalji,D
4012,When did Benazir Bhutto die?,on 12/27/2007,on 08/27/2007,on 10/18/2007,None of these,A
4013,In which month Pakistan got No. 1 position in ICC Test Ranking for the first time?,"in August, 2016","in September, 2016","in July, 2016","in October, 2016",A
4014,Which amendment in the 1973 Constitution redefined the territories comprising Pakistan?,First,Second,Third,Fourth,A
4015,"Which Pakistani Poet Got ""Lenin Prize""?",Habib Jalib,Faiz Ahmad Faiz,Ahmad Faraz,None of these,B
4016,Iran & Pakistan established diplomatic relations on,on 5 August 1947,on 6 August 1947,on 22 Aug 1947,on 15 August 1947,C
4017,Who was the first governor of Punjab after independence?,Sir Francis Mudie,Sardar Hayat Khan,Sir Herbert William,None of these,A
4018,"Until now, how much of the water-logged and saline land in Pakistan has been reclaimed?",12 million acres,18 million acres,16 million acres,14 million acres,B
4019,By how many member(s) the Executive Council of the Governor General was enlarged under the Indian Council Act of 1861 ?,One member,Two members,Four members,None of these,A
4020,Gwadar port is in the province of:,Punjab,Sindh,KPK,Balochistan,D
4021,At which location did Al-Biruni carry out the experiment to find the radius of the earth?,Ghazni,Lahore,Nandana,Khwarazm,C
4022,When did the Muslim League join the Interim Government?,17047,17100,17107,17030,B
4023,The Public Representative and Officers Disqualification Act (PRODA) was promulgated by PM Liaqat Ali Khan in,In 1950,In 1947,In 1949,In 1948,C
4024,The translation of Tuzuk-i-Baburi into Persian was carried out by whom?,Abul Fazl,Faizi,Abdul Rahim,Todar Mal,C
4025,Who was the Viceroy of India at the time of the Partition of Bengal in 1905?,Lord Curzon,Lord Wavell,Lord Minto,Lord Elgin,A
4026,Dadabhai Naoroji worked for India in:,India,England,Spain,Both A and B,D
4027,What were the names of Muhammad Ali Jinnah's parents?,Jinnah Poonja and Mithi Bai,Jinnah Poonja and Abadi Begum,Sheikh Noor Muhammad and Imam Bibi,Maulana Azad and Amjadi Bano,A
4028,Nadwatul Ulama was established in:,1673,1773,1873,1894,D
4029,Abdul Sattar Edhi was born in:,"Bantva, Nepal","Bantva, Bangladesh","Bantva, Iran","Bantva, India",D
4030,"Under Ayub Khan's land reforms, what was the maximum acreage of irrigated land an individual could own?",300 acres,500 acres,700 acres,"1,000 acres",B
4031,Mention the organization(s) of the Muslim University.,Muslim University Students Union,Muslim League,Muslim Students Federation,All of these,D
4032,Pakistan remained a British Dominion until what year?,1950,1956,1954,1965,B
4033,The Council of Common Interests (CCI) resolves the disputes of ___________.,Provinces,Federation,Power sharing between the Federation and provinces,All,C
4034,HIT stands for __________.,Heavy Industries Taxila,Heavy Industries Tools,Heavy Industries Tax,None of them,A
4035,The famous Urdu translation of 'Shah Jo Risalo' was done by _______.,Shaikh Ayaz,Makhdoom Bilal,Dr. Nabi Bakhsh Baloch,No one has translated it into Urdu,A
4036,When did Allama Muhammad Iqbal start his political career?,In 1925,In 1923,In 1926,In 1924,C
4037,The Tashkent Declaration between Pakistan and India was signed on:,1960,1966,1976,None of these,B
4038,Muhammad Bin Qasim was written by:,M. Islam,Aslam Rahi,Naseem Hijazi,None of above,C
4039,Who enforced Shariah law in Pakistan?,Zulfikar Ali Bhutto,Pervez Musharraf,General Zia-ul-Haq,Benazir Bhutto,C
4040,The Simla Conference was held on:,on 14th June 1945,on 24th June 1945,on 4th July 1945,on 14th July 1945,B
4041,Farid-ud-Din Ganjshakar was a distinguished ________ of Islam.,reformer,Sufi Saint and Mystic,economist,socialist,B
4042,Who was the Viceroy of India from 1899 to 1905?,Lord Curzon,Lord Irwin,Lord Mountbatten,Lord Attlee,A
4043,The Khudai Khidmatgar Movement was started by:,Abdul Ghani Khan,Solar Aslam Khan,Abdul Ghaffar Khan,Inayatullah Mashriqi,C
4044,The 1956 Constitution adopted which legislative system?,Bicameral,Unicameral,Tricameral,None of these,B
4045,On which date did Gandhi launch the Civil Disobedience Movement?,13-Mar-30,11054,10984,11274,A
4046,When did East Pakistan become Bangladesh?,on 16th December 1971,on 14th August 1971,on 23rd March 1971,on 16th December 1970,A
4047,In which year was the Radcliffe Award announced?,1944,1945,1946,1947,D
4048,Kashmir was sold to Gulab Singh in _________.,In 1845,In 1865,In 1890,In 1846,D
4049,"The ""Durand Line"" was drawn between the two countries ______.",Pakistan-China,Pakistan-India,Pakistan-Afghanistan,None of these,C
4050,Who was the first student of Darul Uloom and what title did he receive?,Sir Syed Ahmad Khan,"Maulana Mahmood-ul-Hasan, Sheikh-ul-Hind",Maulana Azad,Maulana Maududi,B
4051,Habba Khatoon was a famous poetess of which language?,Balochi,Pashto,Hindko,Kashmiri,D
4052,The only national election held on a non-party basis was in ___________.,In 1977,In 1985,In 1988,In 1990,B
4053,Who was Abd-ul-Malik?,The first student who met with Quaid-e-Azam,The first martyr of the Pakistan Movement,The first supporter of the Muslim League,None of these,B
4054,"In Punjab, Radcliffe gave an unjust award, including the following tehsils in the Indian side:","Sheikhupura, Kasur","Gurdaspur, Pathankot","Ferozepur, Hoshiarpur","Shakargarh, Pakpattan",B
4055,Name the pact in which the Muslims and Hindus of British India agreed to separate electorates:,Congress-League Pact,Reforms Act,Delhi Pact,Lucknow Pact,D
4056,Tanda Dam is located in which province of Pakistan?,Khyber Pakhtunkhwa,Punjab,Sindh,Balochistan,A
4057,"In which year did the Second Battle of Tarain take place, resulting in a victory for Ghuri?",In 1192 AD,In 1191 AD,In 1194 AD,In 1206 AD,A
4058,Who was the last Viceroy of India?,Lord Mountbatten,Lord Hardinge,Lord William,None of these,A
4059,Jinnah met Lord Mountbatten first time on:,on 28 March 1947,on 2 April 1947,on 5 April 1947,on 8 April 1947,C
4060,How many articles are there in the 1962 Constitution?,230,250,280,565,B
4061,"The Wafaqi Mohtasib, appointed by the president, is not eligible for any extension of tenure or re-appointment under any circumstances. What is the duration of his tenure?",5 years,6 years,2 years,4 years,D
4062,When did PTV start color transmission?,in December 1978,in December 1975,in December 1973,in December 1976,D
4063,Noor Jahan came from _______ in the reign of the Mughal Emperor Akbar the Great:,Iran,Azerbaijan,Egypt,Uzbekistan,A
4064,Astola Island is located in ____________.,Sindh,Balochistan,Punjab,KPK,B
4065,The Pakistan-China border agreement was signed in ____.,1963,1956,1965,None of these,A
4066,Payam-e-Mashriq' was translated into German by _____________.,Professor Alessandro Bausani,Professor Hell,Madame Eva Meyerovitch,Prof. A. J. Arberry,B
4067,Who was the first Chief Minister of KPK?,Khan Abdul Qayyum Khan,Sardar Abdur Rashid Khan,Sardar Bahadur Khan,Mufti Mahmud,A
4068,When was the foundation stone of the Pakistan Monument laid?,"On May 25, 2004","On May 30, 2004","On June 5, 2004","On June 15, 2004",A
4069,The first female Governor of Pakistan was:,Shaista Suhrawardy Ikramullah,Begum Ra'ana Liaquat Ali Khan,Begum Shams-un-Nihar,None of the above,B
4070,The Ishkoman Valley is in __________.,Punjab,Gilgit-Baltistan,Balochistan,KPK,B
4071,When did the partition of Bengal take place?,In 1904,In 1906,In 1905,In 1907,C
4072,The 'Khyber Pass' is located in the __________ range.,Karakoram Range,Himalayas Range,Hindu Kush Range,Sulaiman Range,C
4073,When was Lahore High Court established?,In 1913,In 1916,In 1919,In 1925,C
4074,The first Mughal emperor Babur's tomb is situated in __________.,Agra,Delhi,Lahore,Kabul,C
4075,The area of Sindh province is _________.,"140,914 km²","130,914 km²","140,814 km²","120,914 km²",A
4076,The federal government established the Thar Coal Authority in which year?,In 2005,In 2007,In 2008,In 2009,C
4077,Shakir Ali Museum is located in which city of Pakistan?,Lahore,Peshawar,Faisalabad,Islamabad,A
4078,Baloch Culture Day is celebrated annually on ________.,on March 1,on March 2,on March 3,on March 4,C
4079,Who was the first Prime Minister of Pakistan?,Liaquat Ali Khan,Khawaja Nazimuddin,Quaid-e-Azam,I. I. Chundrigar,A
4080,In which park is Minar-e-Pakistan located?,Greater Jinnah Park,Greater Iqbal Park,Greater Gulshan Park,Greater Shalimar Garden,B
4081,Pakistan's first cricket Test match was played in _________.,England,India,Australia,Sri Lanka,B
4082,"Who was the founder of the English-language daily newspaper ""Dawn""?",Liaquat Ali Khan,Z. A. Suleri,Quaid-e-Azam,None of them,A
4083,"During 'One Unit,' who was the first Governor of West Pakistan?",Nawab Mushtaque Ahmed Gormani,Dr. Khan Sahib,Ch. Rehmat Ali,Mohammad Ayub Khan,A
4084,The Public Representative Disqualification Act (PRODA) was promulgated by PM Liaquat Ali Khan in:,in January 1949,in March 1950,in August 1948,in December 1951,A
4085,Who was the PM after Zafarullah Jamali in 2004?,Nawaz Sharif,Ch. Shujaat Hussain,Shaukat Aziz,Yousaf Raza Gillani,B
4086,"What is the name of the poet whose collection of poetry is called ""Shah Jo Risalo""?",Khushal Khan Khattak,Waris Shah,Makhdum Muhammad Hashim,Shah Abdul Latif Bhittai,D
4087,The local accents of Sindhi are ________.,Lari & Thari,Kachi,Waehali,All of the above,D
4088,Who was the PM of India during the Indo-Pak War of 1965?,Lal Bahadur Shastri,Indira Gandhi,Rajiv Gandhi,Jawaharlal Nehru,A
4089,The Lucknow Pact granted the right of separate electorates to the:,Hindus,Christians,Sikhs,Muslims,D
4090,Who was the Prime Minister of Pakistan during the enforcement of the first constitution?,Muhammad Ali Bogra,Huseyn Shaheed Suhrawardy,Choudhry Mohammad Ali,Feroz Khan Noon,C
4091,Who held the portfolio of Communications in the first cabinet of Pakistan?,Malik Ghulam Muhammad,Zafarullah Khan,I.I. Chundrigar,Sardar Abdur Rab Nishtar,D
4092,Which political party was formed by Air Marshal Asghar Khan?,National Awami Party,Tehrik-i-Istiqlal,Tehreek-e-Labbaik,Awami League,B
4093,Who is known as the father of Local Self-Government?,Lord Mountbatten,Sardar Patel,Lord Ripon,Nagarjuna,C
4094,"Who is the current Chairman Joint Chiefs of Staff Committee (CJCSC), Pakistan?",General Rashad Mahmood,General Nadeem Raza,General Zubair Hayat,None of these,B
4095,Prime Minister Imran Khan inaugurated the Kartarpur Corridor in:,in Sep-19,in Oct-19,in Nov-19,None of these,C
4096,Name the largest desert of Pakistan.,Thal,Thar,Cholistan,None,B
4097,Imran Khan won the World Cup in:,1995,1993,1994,1992,D
4098,Where was the first regular session of the AIML held?,Lucknow,Karachi,Delhi,Lahore,B
4099,"Who headed the committee that drafted the AIML constitution known as the ""Green Book""?",Nawab Salimullah Khan,Maulana Muhammad Ali Johar,Sir Agha Khan,Quaid-i-Azam,B
4100,When did Indians first get representation in the Viceroy's Executive Council?,1906,1909,1935,1947,B
4101,East India Company was established in:,1500,1550,1600,1650,C
4102,Rohtas Fort is 8 km from Dina. It was built by:,Sher Shah Suri,Akbar the Great,Aibak,None of above,A
4103,Derawar Fort is located in the district:,Jhelum,Bahawalpur,Muzaffarabad,Chakwal,B
4104,Kalabagh is located in which province?,Punjab,Sindh,KPK,Balochistan,A
4105,The tomb of famous Sindhi Mir Abdul Hussain Sangi is located in___________.,Hyderabad,Larkana,Mitiari,Karachi,C
4106,Who launched the Home Rule League from Madras in 1917?,Annie Besant,Sarojini Naidu,Maulana Muhammad Ali Johar,Quaid-i-Azam,A
4107,Gwadar Port is being constructed in the province of ________.,Punjab,Sindh,Khyber Pakhtunkhwa,Balochistan,A
4108,"According to the Indus Waters Treaty, Mangla Dam is built on which river?",Chenab,Indus,Jhelum,None of these,C
4109,The first session of the first Constituent Assembly of Pakistan was held on ____ 1947.,on 10 August 1947,on 11 August 1947,on 15 August 1947,None of these,A
4110,In which city was Benazir Bhutto born?,Karachi,Lahore,Larkana,Islamabad,A
4111,The second largest city of Pakistan is:,Rawalpindi,Lahore,Multan,Quetta,B
4112,What is Sadequain famous for?,Painting,Calligraphy,Music,Both Painting and Calligraphy,D
4113,What is the average height of the Koh-e-Sufaid range?,"3,200 m","3,500 m","3,000 m","5,560 m",C
4114,The Lahore Resolution was seconded from Punjab by:,Ch. Rehmat Ali,Abdullah Hussain,Maulana Zafar Ali Khan,None of these,C
