Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
1879,The nation of Thamud was preached to by:,Hazrat Yaqub (AS),Hazrat Salih (AS),Hazrat Ibrahim (AS),Hazrat Uzair (AS),B
1880,"Name the companion who got the title Dhush-Shahadatain, about whom Hazrat Muhammad (S.A.W.) said his testimony was equal to that of two persons:",Hazrat Hudhayfah ibn al-Yaman (R.A.),Hazrat Khuzaymah ibn Thabit (R.A.),Hazrat Ammar ibn Yasir (R.A.),Hazrat Ubayy ibn Ka'b (R.A.),B
1881,The first revelation came to the Holy Prophet (PBUH) in the:,Hira Cave,Thaur Cave,Dar-ul-Arqam,Masjid Al-Aqsa,A
1882,What was a title of Ali (RA)?,Farooq,Haydar-e-Karrar,Siddique,Ghani,B
1883,Name the uncle(s) of Muhammad (PBUH) who embraced Islam.,Hazrat Hamza (R.A.),Hazrat Abbas (R.A.),Both of these,None of these,C
1884,During which Prophet's era did the original Kaaba disappear due to the flood?,Prophet Musa's (AS),Prophet Nuh's (AS),Luqman's (AS),Prophet Idris's (AS),B
1885,By what collective name did pre-Islamic Arabs recall their famous battle days in their poetry?,Ayyam al-Arab,Fijar al-Arab,Harb al-Arab,None of these,A
1886,Name the first person who declared his conversion to Islam emphatically.,Hazrat Ali (R.A.),Hazrat Abu Bakr (R.A.),Hazrat Usman (R.A.),Hazrat Umar (R.A.),D
1887,Which year is called the Year of Sorrow?,9th Nabawi,10th Nabawi,11th Nabawi,12th Nabawi,B
1888,When does a pilgrim performing Hajj typically travel to Mina to spend the day and night?,2nd Dhul-Hijjah,5th Dhul-Hijjah,8th Dhul-Hijjah,9th Dhul-Hijjah,C
1889,The Holy Prophet (PBUH) made his first journey to Syria at the age of:,12,15,16,18,A
1890,Which noble personality was born in the 4th year of Hijrah?,Imam Hasan (AS),Imam Husayn (AS),Abdullah bin Abbas (RA),None of these,B
1891,What was the age of Ali (RA) at the time of his death?,61 years,63 years,65 years,70 years,A
1892,How many essential beliefs are there in Iman-e-Mufassal?,5,9,7,11,C
1893,Which of the following events occurred during the Ghazwa of Banu Mustaliq?,The incident of Ifk concerning Aisha (RA),The revelation of the ruling on Tayammum,Both of these,None of these,B
1894,Between which tribes was the War of Dahis and al-Ghabra fought?,Tamim and Thaqif,Abs and Dhubyan,Quraysh and Asad,None of these,B
1895,Who was sent to explain the difference between jihad and miracles?,Hazrat Hanzala (RA),Hazrat Jibreel (AS),Harut and Marut,None of these,C
1896,Which prayer starts from twilight and ends before dawn?,Fajr,Tahajjud,Chasht,None of these,B
1897,Which Surah was recited by the Holy Prophet (SAW) at the time of migration:,Surah Rehman,Surah Hujrat,Surah Nasr,Surah Yaseen,D
1898,What is meant by *Nafs al-Lawwama* (the reproaching soul)?,The soul inclined towards sin,The soul inclined toward the world,The reproaching soul,None of these,C
1899,Who admired Muslims on the collection of Ahadith?,Hitti,Sprenger,Nicholson,None of these,B
1900,"All of the Prophet's (PBUH) children, except for his son Ibrahim, were from which wife?",Khadijah (RA),Aisha (RA),Maymunah (RA),Zaynab (RA),A
1901,What is the Islamic term for a binding contract of marriage?,Nikah,Mahr,Walima,Talaq,A
1902,Kitab al-Athar is a Hadith collection compiled by:,Imam Abu Hanifah (RA),Imam Shafi'i (RA),Imam Malik (RA),Imam Ahmad ibn Hanbal (RA),A
1903,"The ""Al-Attarin Madrasa"" and ""Bou Inania Madrasa"" are masterpieces of Marinid architecture in which city?","Tunis, Tunisia","Cairo, Egypt","Fez, Morocco","Granada, Spain",C
1904,Hazrat Nuh (AS) remained in the boat for about six months. Where did his boat stop?,India,Turkey,Syria,Saudi Arabia,B
1905,The Jamia Mosque of Damascus was built by:,Hazrat Amir Muawiyah (RA),Waleed bin Abdul Malik,Marwan,None of these,B
1906,The following prophet suffered from blindness in his old age:,Hazrat Yunus (AS),Hazrat Ishaq (AS),Hazrat Ismail (AS),Hazrat Yaqub (AS),D
1907,"Which Surah contains the ""Verse of the Throne"" (Ayat al-Kursi), considered one of the greatest verses in the Quran?",Al-Nisa,Aal-Imran,Al-Baqarah,Al-Ma'idah,C
1908,"Who was the companion known as the ""Spokesperson of the Ansar""?",Hassan ibn Thabit,Sa'd ibn Mu'adh,Thabit ibn Qays,Sa'd ibn Ubadah,C
1909,Muzdalifah is located between:,Arafat and Makkah,Makkah and Madinah,Mina and Arafat,Mina and Makkah,C
1910,How many miles away from Mina is Muzdalifah located?,Four,Three,Two,One,B
1911,Hazrat Sulayman (AS) founded the following mosque:,Al-Aqsa,Al-Qurtuba,Blue Mosque,Masjid Hanifia,A
1912,Which creation is described as being absolutely obedient to Allah's commands?,Angels,Jinns,Shayateen,Human beings,A
1913,What is the term for someone who abandons their faith?,Apostate,Apostate,Hypocrite,None of these,A
1914,For how many years did Prophet Muhammad (S.A.W.) (Khatam-un-Nabiyyin) remain under the care of his grandfather?,2 years,3 years,4 years,6 years,A
1915,The Zakat and Ushr Ordinance was promulgated on:,on 21st April 1979,on 20th June 1980,on 29th June 1981,on 30th June 1981,B
1916,Who was the first male martyr in Islam?,Hamza (RA),Sumayyah (RA),Ammar (RA),Yasir (RA),D
1917,"The concept of ""Wahdat al-Wujud"" (Unity of Being) is most famously associated with which Sufi philosopher?",Rumi,Al-Ghazali,Ibn Arabi,Al-Jilani,C
1918,"The Ottoman practice of collecting a ""boy tax"" to recruit for the Janissary corps was known as:",Devshirme,Jizya,Timar,Millet,A
1919,In which Surah was the command to preach Islam first given?,Surah An-Nasr,Surah Al-Furqan,Surah Yaseen,None of these,D
1920,Which prophet had the knowledge of understanding the conversation of birds?,Hazrat Sulayman (A.S.),Hazrat Luqman (A.S.),Hazrat Dawood (A.S.),None of these,A
1921,Hypocrites of Madinah built contrary to Masjid-e-Nabawi:,Masjid-e-Harrain,Masjid-e-Aqsa,Masjid-e-Dharaar,Masjid-e-Ubayye,C
1922,Which of the following was/were the children of Hazrat Nuh (A.S.)?,Sam,Ham,Yafith,All of these,D
1923,Which Surah is called the 'Heart of the Quran?,Surah Muhammad,Surah Al-Rahman,Surah Yasin,None of these,C
1924,The first mosque of Islam is _____.,Masjid-e-Haram,Masjid-e-Nabawi,Masjid-e-Qiblatain,Masjid-e-Quba,D
1925,Who first of all verified the Holy Prophet (PBUH) as a prophet?,Hazrat Khadijah (RA),Warqa bin Nawfal,Hazrat Abu Bakr (RA),Hazrat Ali (RA),B
1926,What are the different names used for Satan or the Devil in the Qur'an?,Iblees and Mardood,Iblees and Ash-Shaytan,Mardood and Ash-Shaytan,Iblees and Mal'oon,B
1927,When did the Hijra start?,on the 12th Rabi-ul-Awwal of the 13th year of Nabvi,on the 12th Rabi-ul-Awwal of the 12th year of Nabvi,on the 12th Rabi-ul-Awwal of the 14th year of Nabvi,on the 12th Rabi-ul-Awwal of the 10th year of Nabvi,A
1928,When was Rabia Basri born?,50 Hijri,95 Hijri,112 Hijri,100 Hijri,B
1929,The book of narrations written by Abdullah ibn Amr (RA) is known as:,Al-Sahifah al-Sadiqah (The Truthful Scroll),Ahadith al-Sadiqah,Sahifah Abdullah,Sahih Ahadith,A
1930,How many Ayats are regarding Ushr?,3,4,5,6,B
1931,Ameen al-Ummah is the title of Hazrat:,Ammar ibn Yasir (R.A.),Salman al-Farsi (R.A.),Abu Ubaidah ibn al-Jarrah (R.A.),Abu Sa'id al-Khudri (R.A.),C
1932,Name the first Muslim who migrated to Madinah.,Hazrat Abu Salamah (RA),Hazrat Bilal (RA),Hazrat Talha (RA),Hazrat Ja'far Tayyar (RA),A
1933,Which angel is in charge of bringing rain and sustenance by Allah's command?,Jibra'il (AS),Izra'il (AS),Israfil (AS),Mika'il (AS),D
1934,On which occasion did Salat become an obligation (Farz)?,Miraj,Migration,Boycott,Visit to Ta'if,A
1935,What is the meaning of Iman-e-Mufassal?,The belief in brief,The belief in detail,The belief in all things,The belief in uncertain things,B
1936,Which angel is appointed for providing food?,Hazrat Jibril (A.S),Hazrat Israfil (A.S),Hazrat Mikail (A.S),Hazrat Izrail (A.S),C
1937,The first Ghazwa of Islam is:,Abwa,Badr,Uhud,Tabook,A
1938,The voluntary prayer performed shortly after sunrise is called:,Zuhr,Ishraq,Chasht,None of these,B
1939,The great mosque of Damascus was built by:,Muawiyah,Waleed I,Umar II,None of these,B
1940,Which is the greatest of all sins according to the Holy Prophet (SAW)?,Lie,Shirk,Backbiting,Flattering,B
1941,Fateh Makkah occurred in:,3 Hijri,5 Hijri,8 Hijri,None of these,C
1942,Which prophetic agreement is called the world's first written constitution?,Misaq-e-Madina,Mawakhat-e-Madina,Sulah-e-Hudaybiyyah,None of these,A
1943,What is the name of the Hadith collection compiled by Imam Malik?,Muwatta,Bukhari,Jami,None of these,A
1944,"In Islamic law, a marriage to a woman who is already married is considered:",Sahih (valid),Fasid (irregular),Batil (void),Makruh (disliked),C
1945,Zunnorain is the title of:,Hazrat Abu Bakr (RA),Hazrat Umar (RA),Hazrat Usman (RA),None of these,C
1946,What was the real name of Abu Ubaidah bin Al-Jarrah?,Abdullah bin Abi Quhafa,Qasim bin Abdullah,Aamir bin Abdullah,None of these,C
1947,Where was Hazrat Yusuf (A.S.) settled?,Syria,Egypt,Palestine,Israel,B
1948,When was the Qiblah changed?,in the 2nd Hijri,in the 3rd Hijri,in the 4th Hijri,in the 1st Hijri,A
1949,"The ""Aqiqah"" is the Islamic tradition of sacrificing an animal to celebrate:",Eid al-Fitr,A wedding,The birth of a child,A successful harvest,C
1950,Which Ghazwa was fought primarily against the Byzantine (Roman) Empire?,Tabuk,Mu'tah,Khyber,Hunayn,A
1951,Who delivered the fatal blows to Abu Jahl at the Battle of Badr?,Mu'adh and Mu'awwidh (RA),Abdullah ibn Mas'ud (RA),Ali (RA),Uthman (RA),B
1952,The first Masjid (Mosque) of Islam that was built by the Holy Prophet (SAW) was:,Masjid-e-Nabawi,Masjid Al-Aqsa,Masjid Al-Haram,Masjid Quba,D
1953,Who was the first woman to be martyred in the cause of Islam?,Khadijah (RA),Sumayyah bint Khabbat (RA),Fatimah (RA),Aisha (RA),B
1954,Which angel is appointed for providing food?,Hazrat Jibra'il (A.S.),Hazrat Israfil (A.S.),Hazrat Mika'il (A.S.),Hazrat Izra'il (A.S.),C
1955,"Which companion is known as ""Dhul-Nurayn"" (The Possessor of Two Lights)?",Abu Bakr (RA),Uthman ibn Affan (RA),Ali ibn Abi Talib (RA),Talha ibn Ubaydullah (RA),B
1956,Approximately how many years ago did Prophet Ibrahim (AS) and Isma'il (AS) rebuild the Holy Ka'ba?,4000,3500,5000,4500,A
1957,What was the original (real) name of Abu Jahl?,Amr ibn Hisham,Omar bin Hisham,Salam bin Hakam,Amr bin Ummayah,A
1958,What was the age of Prophet Muhammad (PBUH) when he married Hazrat Sawdah (R.A.)?,49 Years,50 Years,53 Years,57 Years,B
1959,"The Islamic legal principle of ""Urf"" refers to:",Public interest,Scholarly consensus,Custom or convention of a society,Analogical reasoning,C
1960,"The legal term ""Mahr"" refers to the:",Mandatory bridal gift from husband to wife,Wedding feast,Marriage contract,Witness of marriage,A
1961,"The book of Hadith, ""Al-Sahifa al-Sadiqa,"" is narrated by whom?",Muhammad ibn Ya'qub,Abdullah ibn Amr (RA),Muhammad ibn Babawayh,None of these,B
1962,When did the truce of Hudaibiyah take place?,in the 6th Hijri,in the 7th Hijri,in the 5th Hijri,in the 4th Hijri,A
1963,The splitting of the moon occurred in,Madinah,Makkah,Mina,None of these,C
1964,What was the significant event of 27 Rajab of the 11th year of Prophethood?,Miraj,Migration,Boycott,Pledge of Aqaba,A
1965,Sulayman ibn al-Ash'ath is the name of Imam Abu Dawood. Who was Ahmad ibn Shu'ayb?,Imam Bukhari,Imam Nasa'i,Ibn Majah,None of these,B
1966,"Al-Muwatta contained 1,720 ahadith. Earlier, this number was 10,000, which was reduced by the author. Who was the compiler of Al-Muwatta?",Imam Ja'far al-Sadiq,Imam Shafi'i,Imam Malik ibn Anas,Imam Abu Hanifa,C
1967,"In Islamic law, ""Ghasb"" refers to the act of:",Fraud,Theft,Usurpation or wrongfully seizing property,Bribery,C
1968,Which title was given to Uthman (RA) due to his generosity?,Al-Farooq,Al-Ghani,Al-Siddiq,Al-Amin,B
1969,"What does ""Musaharat"" refer to in Islamic jurisprudence?",Relations dealing with Arab Muslims,Relations by marriage (in-laws),Relations dealing with non-Muslims,None of these,B
1970,"The ""Jizya"" tax was typically levied on:",Muslim farmers,All non-Muslims including women and children,Able-bodied adult non-Muslim men,Traders and merchants,C
1971,Munh bolay betay ka zikr Quran Pak ki kis Surah mein aaya hai?,Surah Al-Ahzab,Surah Al-Baqarah,Surah Quraish,In mein se koi nahi,A
1972,At which occasion did Salat become an obligation (Farz)?,Miraj,Migration,Boycott,Visit to Taaif,A
1973,Where did the confederate armies encamp during the Battle of the Ditch?,On the side of Mount Sal' in Madinah,On the outskirts of Madinah,On the side of Mount Ail in Madinah,On the side of Mount Zuhraf in Madinah,B
1974,"The literal meaning of ""Hajj"" is:",To make a pilgrimage,The will to visit,A holy journey,To go around the Kaaba,A
1975,The heads of Zakat are:,Eight,Nine,Seven,Five,A
1976,"The ""first Hijrah"" (migration) in Islamic history was to:",Ta'if,Madinah (Yathrib),Abyssinia (modern Ethiopia),Yemen,C
1977,Khateeb al-Anbiya (The Orator of the Prophets) is a title of:,Hazrat Idrees (AS),Hazrat Ibrahim (AS),Hazrat Yaqoob (AS),Hazrat Shu'ayb (AS),D
1978,"In the Battle of the Ditch, how many Muslims were martyred and how many confederates were killed?","6 Muslims martyred, 3 confederates killed","8 Muslims martyred, 6 confederates killed","6 Muslims martyred, 8 confederates killed","5 Muslims martyred, 5 confederates killed",C
1979,Into how many parts is the Holy Qur'an divided?,Ten,Thirty,Twenty-five,Twenty,B
1980,By which name is the Cave of Hira now called?,Jabal al-Noor,Jabal al-Muqaddas,Jabal Hira,Jabal Thawr,A
1981,''Kiramin Katibin'' means what?,Two writers,Wise writer,Illustrious Writer,None of these,C
1982,The number of muslims in the battle of Uhud?,700,1000,10000,3000,A
1983,Which companion was sent by the Prophet (PBUH) to teach the Quran to the people of Madinah before the Hijrah?,Zayd ibn Thabit (RA),Abdullah ibn Mas'ud (RA),Mus'ab ibn Umayr (RA),Ubayy ibn Ka'b (RA),C
1984,Name the place where the Holy Prophet (PBUH) went for the first time from Medina.,Widdan,Wida,Kufa,Basra,A
1985,The stone mentioned in the Holy Quran is:,Coral,Sapphire,Diamond,All of the above,A
1986,"The ""Hamasah"" and ""Diwan"" are famous collections of:",Historical accounts,Legal maxims,Arabic poetry,Sufi sayings,C
1987,"The Islamic legal principle that ""custom is authoritative"" (`al-'adah muhakkamah`) is used as a source of law primarily by which school?",Shafi'i,Hanbali,Zahiri,Hanafi and Maliki,D
1988,The surname of Muhammad (PBUH) was:,Abu-ul-Ibrahim,Abu-al-Qasim,Abu-ul-Tahir,None of these,B
1989,The Jamia Mosque of Damascus was built by ______.,Hazrat Amir Mu'awiyah (RA),Walid ibn Abd al-Malik,Marwan,None of these,B
1990,The only Sahabi mentioned by name in the Holy Quran is:,Hazrat Abu Bakr (RA),Hazrat Zayd ibn Thabit (RA),Hazrat Zayd ibn Harithah (RA),Hazrat Uthman Ghani (RA),C
1991,Surah Saba is a:,Makki Surah,Madani Surah,Iraqi Surah,Makki and Madani Surah,A
1992,For how long did Prophet Muhammad (PBUH) receive the revelation of the Qur'an in Madinah?,10 years,8 years,11 years,7 years,A
1993,How many angels helped the Muslims in the Battle of Badr?,700,1000,3000,5000,C
1994,Identify the Muslim ruler who instituted the Islamic calendar from the year of the Holy Prophet's Migration to Madina.,Hazrat Abu Bakr (R.A.),Hazrat Umar (R.A.),Abdul Malik Bin Marwan,None of these,B
1995,The total number of mujahideen in the army of Ghazwa Badr was ______.,210,313,380,413,B
1996,Who is considered the father of the Silsila Chishtiya?,Hazrat Khwaja Moinuddin Chishti (RA),Hazrat Nizamuddin Aulia (RA),Hazrat Abdul Qadir Jilani (RA),Hazrat Ali Hijvaeri (RA),A
1997,In which Surah are the commandments for the obligation of Hajj found?,Surah Al-Mu'minun,Surah Aal-e-Imran,Surah Al-Baqarah,Surah Al-Jumu'ah,B
1998,When did the War of Qadisiyyah start?,"Muharram, 14 A.H.","Safar, 14 A.H.","Ramadan, 14 A.H.","Rajab, 14 A.H.",A
1999,"The ""Fajr"" prayer consists of how many obligatory (Fard) Rak'at?",Three,Four,Two,One,C
2000,"The ""Sanusi"" order was a religious and political movement that resisted colonial rule in which country?",Egypt,Algeria,Sudan,Libya,D
2001,Who cured the victims of leprosy as a miracle?,Hazrat Idris (AS),Hazrat Isa (AS),Hazrat Yahya (AS),Hazrat Musa (AS),B
2002,When did the Battle of Badr take place?,1 AH,2 AH,3 AH,None of these,B
2003,Who was leading the enemy cavalry in the Battle of Uhud?,Khalid ibn al-Walid,Abu Sufyan,Abu Jahl,Abu Lahab,A
2004,Hazrat Yusuf (AS) was the son of:,Hazrat Ishaq (AS),Hazrat Yaqub (AS),Hazrat Ismail (AS),Hazrat Lut (AS),B
2005,"The great book ""Al-Itqan fi Uloom al-Quran"" was composed by:",Muhammad Ali-al-Sabuni,Muhammad Hussain Zahid,Imran Ghazali,Jalal al-Din Suyuti,D
2006,How many Ayat al-Sajdah are in the Qur'an?,16,14,18,20,B
2007,The Holy Quran was first compiled during the caliphate of:,Hazrat Abu Bakr (R.A.),Hazrat Umar (R.A.),Hazrat Usman (R.A.),Hazrat Ali (R.A.),A
2008,Dhu al-Nun is the title of:,Hazrat Usman (R.A),Hazrat Ali (R.A),Hazrat Yunus (R.A),Hazrat Idris (R.A),C
2009,Sadaqat al-Fitr was proclaimed in the year:,2 A.H.,3 A.H.,4 A.H.,5 A.H.,A
2010,"Which companion of the Prophet (PBUH) was awarded the title of ""The Sword of Allah""?",Hazrat Abu Bakar RA,Hazrat Ali RA,Hazrat Khalid Bin Waleed RA,Hazrat Abuzar Ghaffari RA,C
2011,Had-e-Qazf aur zina ka zikr kis surat mein aaya hai?,Surah Al-Baqarah,Surah Noor,Surah Al-Ma'idah,In mein se koi nahi,B
2012,What is the number of Ramadan in the Islamic Calendar?,8th,9th,10th,11th,B
2013,How much Ushr is paid when a crop is destroyed in a disaster?,Half of Ushr paid,2/3 of Ushr is paid,No Ushr is paid,None of the above,C
2014,"The ""Treaty of Adrianople"" marked a significant loss of territory in Europe for which Islamic empire?",Ottoman Empire,Mughal Empire,Safavid Empire,Umayyad Caliphate,A
2015,Which prophet is titled Khaleelullah?,Hazrat Moosa (A.S.),Hazrat Idrees (A.S.),Hazrat Ibrahim (A.S.),None of these,C
2016,"Which Mother of the Believers is known as ""Umm-ul-Masakeen"" (Mother of the Poor)?",Sayyidah Zaynab bint Jahsh (RA),Sayyidah Zaynab bint Khuzaymah (RA),Sayyidah Hafsah bint Umar (RA),None of these,B
2017,Whom did Umar (RA) appoint as the custodian of the Bayt al-Mal (Public Treasury)?,Abdullah ibn al-Arqam,Abu Ubaidah ibn al-Jarrah,Abdullah ibn Masud,Sa'd ibn Abi Waqqas,C
2018,What was the age of Hazrat Ibrahim (A.S.) when Hazrat Isma'il (A.S.) was born?,86 years,88 years,90 years,None of these,A
